TIMESTAMP,IRT2015C1xx24,TDR2015C10624,TDR2015C11824,TDR2015C13024,TDR2015C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-28 08:00:00,18.325425,27.175,19.85,19.483335,18.85,19.108,92.46666666666668,1.39395,260.2916666666667,911.01637,229.49,0.0042333333333333,19.255333333333333,18.946,92.87,92.07333333333332,,0.0,,,
2024-07-28 09:00:00,20.510350000000003,27.2,19.85833,19.466665,18.9,20.8735,83.85583333333334,2.6476,251.035,911.1005333333334,411.535,0.0,21.025666666666663,20.73166666666667,84.534,83.23066666666666,,0.0,,,
2024-07-28 10:00:00,22.63368,27.275,19.833335,19.416665,18.9,23.233833333333333,73.84333333333333,2.665116666666667,252.2783333333333,910.735785,582.815,0.0,23.388166666666667,23.079,74.84016666666666,72.95,,0.0,,,
2024-07-28 11:00:00,24.72575,27.291665,19.8,19.408335,18.833335,26.01833333333333,62.562333333333335,2.8685,241.39166666666668,910.5186316666666,718.4966666666667,0.0042333333333333,26.178166666666662,25.869333333333334,63.6535,61.4695,,0.0,,,
2024-07-28 12:00:00,26.62703,27.3,19.833335,19.4,18.875,27.763166666666667,58.256,3.1864,233.31166666666667,910.3699,809.4183333333333,0.0,27.9275,27.595333333333333,59.374,57.23016666666667,,0.0,,,
2024-07-28 13:00:00,28.135525,27.3,19.8,19.4,18.8,29.521166666666662,52.9155,2.61325,236.94333333333333,909.8806933333332,850.0833333333334,0.0,29.686333333333334,29.3485,54.08233333333333,51.8065,,0.0,,,
2024-07-28 14:00:00,29.096135,27.333335,19.8,19.4,18.8,31.40533333333333,45.42733333333333,2.1731333333333334,249.2483333333333,909.5094183333332,834.65,0.0,31.5615,31.23883333333333,46.89566666666667,44.152,,0.0,,,
2024-07-28 15:00:00,29.69863,27.391665,19.808335,19.4,18.8,32.57716666666667,41.6075,1.92625,242.1083333333333,909.0751166666666,765.2283333333332,0.0,32.736666666666665,32.39983333333333,42.97116666666667,40.295,,0.0,,,
2024-07-28 16:00:00,29.59166,27.375,19.78333,19.4,18.766665,33.0085,39.41666666666666,2.2600333333333333,218.48,908.5859216666666,657.66,0.0,33.16466666666667,32.84466666666667,40.77883333333333,38.30316666666667,,0.0,,,
2024-07-28 17:00:00,28.781595000000003,27.4,19.783335,19.375,18.741665,33.189166666666665,40.42166666666667,3.4389833333333333,205.54,908.3451733333332,517.0666666666667,0.0,33.33116666666667,33.03216666666667,41.387166666666666,39.56033333333333,,0.0,,,
