TIMESTAMP,IRT5012B2xx24,TDR5012B20624,TDR5012B21824,TDR5012B23024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-08-06 08:00:00,16.563290000000002,21.808335,19.4,14.616665,16.442333333333334,92.685,2.1493333333333333,58.81816666666667,922.64594,59.5865,0.0,16.577833333333334,16.281333333333333,92.88833333333334,92.46333333333334,,0.3036963036963042,,,
2024-08-06 09:00:00,18.18881,21.81667,19.408335,14.608335,18.197166666666664,81.66566666666667,1.3480166666666666,72.68083333333334,922.8184266666668,194.02766666666668,0.0,18.33966666666667,18.040333333333333,82.12683333333332,81.18333333333334,,0.3033630369630372,,,
2024-08-06 10:00:00,20.517685,21.8,19.391665,14.641665,20.11283333333333,73.22083333333333,2.0702666666666665,57.554,922.6947216666666,421.3016666666666,0.0,20.275666666666663,19.950666666666667,73.922,72.596,,0.3033634365634365,,,
2024-08-06 11:00:00,20.718585,21.749995,19.391665,14.641665,20.323666666666668,73.80883333333333,1.5519833333333333,63.868,922.7144116666666,181.265,0.0,20.46733333333333,20.177833333333336,74.243,73.41699999999999,,0.305361638361638,,,
2024-08-06 12:00:00,19.569735,21.76666,19.383335,14.6,19.698500000000003,80.32916666666667,1.5069833333333331,67.5025,922.2807883333334,156.89816666666667,0.0,19.842166666666667,19.545,80.894,79.79866666666666,,0.3066935064935066,,,
2024-08-06 13:00:00,20.109285,21.725,19.4,14.70833,20.67,74.75283333333333,1.4071166666666668,78.02183333333333,922.1328633333334,266.39500000000004,0.0,20.8145,20.532833333333333,75.35233333333333,74.25616666666666,,0.3033634365634365,,,
2024-08-06 14:00:00,20.92499,22.06667,19.4,14.616665,21.041,72.73049999999999,1.71265,142.65983333333332,921.5648016666668,232.25666666666663,0.0,21.196,20.88983333333333,73.0765,72.373,,0.2933732267732273,,,
2024-08-06 15:00:00,20.37194,,,,21.322666666666667,71.86583333333333,1.7959,132.27266666666665,921.2243933333334,422.09,0.0,21.478,21.162333333333333,72.363,71.41316666666667,,,,,
2024-08-06 16:00:00,23.755605,22.8,19.43333,14.53333,23.09733333333333,65.55866666666667,1.8936,149.44133333333332,920.4385466666666,595.7199999999999,0.0,23.267,22.917,66.0975,65.02933333333334,,0.2660675324675324,,,
2024-08-06 17:00:00,24.190025,,,,24.0585,62.37016666666667,1.7993333333333332,139.39350000000002,919.68863,502.72333333333336,0.0,24.21633333333333,23.894166666666667,62.80333333333333,61.93116666666666,,,,,
2024-08-06 18:00:00,23.7717,,,,24.729666666666667,60.21783333333334,1.9577166666666663,134.77666666666667,919.0057816666666,332.7933333333333,0.0,24.883333333333333,24.57766666666667,60.56816666666667,59.91366666666667,,,,,
2024-08-06 19:00:00,22.91792,,,,24.14033333333333,63.5805,2.1466166666666666,142.06166666666667,918.5534066666668,146.858,0.0,24.278166666666667,23.990166666666667,63.80166666666666,63.35366666666666,,,,,
2024-08-06 20:00:00,21.007545,22.8,19.4,14.55,21.999166666666667,72.25399999999999,1.901,153.05833333333334,918.5027766666666,15.271683333333334,0.0,22.14183333333333,21.855666666666664,72.41499999999999,72.09616666666668,,0.2667332667332666,,,
2024-08-06 21:00:00,18.670365,22.78333,19.391665,14.6,19.7975,82.21433333333333,0.8800166666666667,127.0697,918.830555,0.0,0.0,19.942666666666664,19.6435,82.40766666666667,82.01416666666667,,0.2657344655344658,,,
2024-08-06 22:00:00,17.173035,22.8,19.4,14.56667,18.6485,86.685,1.1726,135.438,918.5774683333332,0.0,0.0,18.78183333333333,18.49,86.83500000000001,86.52,,0.266067132867133,,,
2024-08-06 23:00:00,16.659405,,,,17.395500000000002,91.10666666666664,0.5236333333333333,79.61449999999999,918.6150366666666,0.0,0.0,17.536333333333335,17.23483333333333,91.29666666666668,90.90833333333332,,,,,
2024-08-07 00:00:00,15.815635,,,,16.145833333333332,96.00833333333334,0.1138,40.56933333333333,918.4352,0.0,0.0,16.287,15.9875,96.16833333333334,95.83,,,4.106596370056833,4.927915644068199,1.2
2024-08-07 01:00:00,15.500075,,,,16.184333333333335,96.01,0.2266333333333333,46.11633333333334,918.17689,0.0,0.0,16.336833333333335,16.034666666666666,96.15166666666669,95.82666666666668,,,,,
2024-08-07 02:00:00,15.497905,,,,16.249333333333333,96.76666666666668,0.5901,89.511,917.9637666666666,0.0,0.0,16.394333333333332,16.091333333333335,96.92833333333331,96.60833333333332,,,,,
2024-08-07 03:00:00,15.483175,,,,15.935166666666667,97.76666666666668,0.48775,74.30733333333333,917.32284,0.0,0.0,16.085833333333333,15.779333333333334,97.935,97.60833333333332,,,,,
2024-08-07 04:00:00,15.80142,,,,16.590166666666665,96.39,1.4420333333333335,138.3055,916.9073833333332,0.0,0.0,16.735166666666668,16.433,96.54833333333332,96.23833333333332,,,,,
2024-08-07 05:00:00,15.95376,,,,16.416333333333334,95.85333333333332,1.0901666666666665,112.40023333333332,917.3655033333332,0.0,0.0,16.565,16.268833333333333,95.98833333333332,95.69166666666666,,,,,
2024-08-07 06:00:00,16.14459,,,,16.567333333333334,95.095,1.51195,138.49266666666665,917.2789933333332,0.0,0.0,16.709333333333333,16.407500000000002,95.23333333333332,94.95,,,,,
2024-08-07 07:00:00,16.521935,,,,16.815,94.65666666666668,1.549216666666667,110.49211666666666,918.0510633333332,5.8024,0.0,16.9525,16.6665,94.80666666666666,94.515,,,,,
2024-08-07 08:00:00,16.77309,,,,17.0165,93.995,1.8312833333333327,67.73866666666667,918.5894066666666,42.49405,0.0,17.161333333333335,16.866666666666667,94.165,93.82,,,,,
2024-08-07 09:00:00,17.59153,,,,17.689166666666665,90.825,1.71745,71.99333333333334,918.4672216666668,101.23433333333332,0.0,17.834833333333332,17.53966666666667,91.03666666666666,90.61166666666666,,,,,
2024-08-07 10:00:00,19.551155,,,,20.048,80.58416666666668,2.553516666666667,126.30083333333332,917.4608883333332,451.3666666666667,0.0,20.19833333333333,19.89016666666667,81.02199999999999,80.17383333333333,,,,,
2024-08-07 11:00:00,23.049235,,,,23.3455,68.25033333333333,3.9668666666666654,167.11,916.4029733333332,707.6383333333334,0.0,23.52083333333333,23.168,68.825,67.7095,,,,,
2024-08-07 12:00:00,25.652165,,,,25.5065,61.591166666666666,3.78585,184.05166666666668,916.0399033333334,778.3666666666667,0.0,25.683666666666667,25.3225,62.2125,61.02666666666666,,,,,
2024-08-07 13:00:00,27.171565,,,,27.28933333333333,56.017833333333336,2.235316666666667,195.6233333333333,915.8128366666666,814.9333333333333,0.0,27.46216666666667,27.112666666666662,56.55050000000001,55.54866666666667,,,,,
2024-08-07 14:00:00,28.574515,,,,29.024833333333333,50.88216666666666,2.0922,191.865,914.9584616666668,813.5266666666666,0.0,29.19833333333333,28.834,51.46183333333333,50.392833333333336,,,,,
2024-08-07 15:00:00,29.233275,,,,30.6745,47.42083333333333,1.5556333333333334,191.40105,914.29104,752.3383333333334,0.0,30.831833333333336,30.4955,48.06316666666667,46.88616666666667,,,,,
2024-08-07 16:00:00,28.90253,,,,30.735,49.87616666666667,2.1498833333333334,48.37566666666667,913.837035,623.83,0.0,30.884166666666665,30.561833333333333,50.7715,49.09166666666667,0.1313501754419216,,,,
2024-08-07 17:00:00,28.7845,,,,30.984666666666666,48.5825,2.0772,54.59,913.5971583333334,492.405,0.0,31.134833333333333,30.82883333333333,49.30883333333334,47.987,0.7249042033928987,,,,
2024-08-07 18:00:00,27.269245,,,,29.992166666666662,50.23016666666667,1.4026166666666666,92.50483333333334,913.6043033333332,196.8633333333333,0.0,30.139,29.841166666666663,50.6435,49.84316666666667,,,,,
2024-08-07 19:00:00,26.402565000000003,,,,29.1295,51.724,1.44875,120.63333333333334,913.8437183333332,130.0545,0.0,29.275,28.968666666666664,51.931333333333335,51.53116666666666,,,,,
2024-08-07 20:00:00,26.05555,,,,27.565166666666663,55.936166666666665,2.2246666666666663,156.79666666666665,913.9181583333334,7.3262,0.0,27.7095,27.4075,56.07333333333334,55.811,,,,,
2024-08-07 21:00:00,23.301235,,,,22.104,84.7255,3.4043666666666668,117.80183333333332,916.0804233333332,0.0,0.1354666666666666,22.276166666666665,21.9235,85.14633333333333,84.30433333333333,,,,,
2024-08-07 22:00:00,19.754925,24.325,19.325,14.6,20.083166666666667,95.195,1.8318833333333333,90.927,917.36104,0.0,0.0084666666666666,20.223166666666668,19.933333333333334,95.38333333333334,95.00333333333332,,0.2067932067932066,,,
2024-08-07 23:00:00,19.28395,25.35,19.3,14.516665,19.9295,94.97833333333332,1.3866833333333333,139.94676666666666,917.497695,0.0,0.0042333333333333,20.071,19.77766666666667,95.155,94.81,,0.1701632367632364,,,
2024-08-08 00:00:00,19.412735,25.79167,19.3,14.55,19.998166666666663,96.59833333333331,0.9337666666666666,177.48656666666665,917.1896783333334,0.0,0.0,20.144333333333336,19.848000000000003,96.75,96.42666666666668,,0.1511820179820178,2.7871776043942464,3.3446131252730957,1.2
2024-08-08 01:00:00,19.50719,26.1,19.3,14.5,20.543333333333333,94.04,0.7563,71.84001666666667,918.2458133333332,0.0,0.0,20.680333333333333,20.39583333333333,94.19333333333334,93.88833333333334,,0.1408591408591409,,,
2024-08-08 02:00:00,19.89368,26.341665,19.316665,14.508335,20.20716666666667,91.39833333333333,2.4434166666666663,56.087,919.0103483333334,0.0,0.0,20.346833333333333,20.059666666666665,91.61333333333332,91.19666666666669,,0.1302031968031968,,,
2024-08-08 03:00:00,19.393965,26.525,19.3,14.508335,19.479166666666668,87.25666666666666,2.8914833333333334,47.675,919.485875,0.0,0.0,19.617,19.327,87.51666666666667,86.975,,0.1235430569430569,,,
2024-08-08 04:00:00,18.74704,26.716665,19.31667,14.541665,18.554166666666667,88.03166666666667,3.2987333333333333,27.87743333333333,920.06595,0.0,0.0042333333333333,18.69066666666667,18.395,88.24833333333332,87.815,,0.1138861138861139,,,
2024-08-08 05:00:00,17.081935,26.866665,19.3,14.56667,17.326666666666664,88.88000000000001,3.0607333333333333,34.958099999999995,920.50794,0.0,0.0,17.45716666666667,17.170666666666666,89.10166666666667,88.65166666666667,,0.107559040959041,,,
2024-08-08 06:00:00,16.163600000000002,26.983335,19.3,14.516665,16.285,91.44,2.858366666666667,28.169,921.3596833333334,0.0,0.0296333333333333,16.418833333333332,16.136166666666664,91.63,91.235,,0.1048951048951046,,,
2024-08-08 07:00:00,14.96175,27.316665,19.3,14.5,15.21,94.7,2.008433333333333,28.86725,922.3168966666668,0.5365166666666668,0.0211666666666666,15.341,15.0665,94.86,94.52333333333333,,0.0922411588411587,,,
