TIMESTAMP,IRT5010C1xx24,TDR5010C10624,TDR5010C11824,TDR5010C13024,DEN5010C1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-08-11 10:00:00,15.62521,23.991665,17.991664999999998,12.5,0.0,15.506833333333333,96.51166666666668,1.0254333333333332,135.41666666666666,918.48677,57.219,0.0,15.643,15.348333333333333,96.66333333333334,96.32,,0.3573094905094905,,,
2024-08-11 11:00:00,16.0221,23.98333,17.958334999999998,12.5,0.0,15.892833333333334,97.69666666666669,2.03855,174.90666666666667,918.8548416666667,108.02866666666668,0.0,16.039833333333334,15.732166666666666,97.86,97.52166666666668,,0.3589744255744257,,,
2024-08-11 12:00:00,16.992015000000002,23.991665,17.983335,12.483335,0.0,16.650333333333332,96.01333333333334,1.8315,161.14,918.4138416666666,146.495,0.0,16.788833333333333,16.49,96.21333333333334,95.775,,0.3583082917082917,,,
2024-08-11 13:00:00,17.8664,24.0,17.933335,12.516665,0.0,17.519833333333334,91.91,1.7866333333333335,164.72666666666666,917.98947,200.35333333333327,0.0,17.67683333333333,17.34916666666667,92.345,91.48333333333332,,0.3586413586413587,,,
2024-08-11 14:00:00,19.389255,23.983335,17.991664999999998,12.491665,0.0,18.466,86.74833333333332,1.9076,154.83666666666667,917.453575,258.93666666666667,0.0,18.607166666666668,18.3085,87.41833333333334,86.06833333333334,,0.3579754245754248,,,
2024-08-11 15:00:00,20.138525,23.95833,17.941665,12.5,0.0,19.166833333333333,83.60666666666665,2.5702333333333334,154.82999999999998,916.7803766666668,241.53166666666667,0.0,19.313,18.998166666666663,84.185,83.08666666666666,,0.3606395604395605,,,
2024-08-11 16:00:00,20.003005,23.949995,17.941665,12.491665,0.0,19.154,84.78166666666667,2.973966666666666,161.84166666666667,916.2425366666666,202.7383333333333,0.0,19.3035,18.986833333333333,85.16833333333334,84.36999999999999,,0.3613056943056941,,,
2024-08-11 17:00:00,19.44703,23.93333,17.93333,12.466665,0.0,19.177000000000003,85.78166666666667,2.7762,155.625,915.7690833333332,132.3565,0.0,19.329,19.0205,86.08500000000001,85.45,,0.3633036963036959,,,
2024-08-11 18:00:00,20.0959,23.90833,17.98333,12.475,0.0,19.90033333333333,82.53666666666666,2.74,150.51333333333332,915.2690783333333,115.28,0.0,20.055666666666664,19.74566666666667,82.87333333333332,82.2,,0.3619716283716284,,,
2024-08-11 19:00:00,19.425225,23.924995000000003,17.958334999999998,12.483335,0.0,19.015833333333333,86.67166666666667,2.0081166666666665,97.95151666666668,915.8723566666666,22.74638333333333,0.0,19.148833333333336,18.86233333333333,86.84666666666666,86.47833333333332,,0.3619714285714284,,,
2024-08-11 20:00:00,18.42715,23.925,18.0,12.466665,0.0,18.47983333333333,89.51333333333334,1.866866666666667,101.21766666666667,917.207295,2.5842,0.0,18.619833333333336,18.326166666666666,89.65666666666667,89.365,,0.3609724275724275,,,
2024-08-11 21:00:00,17.019225,23.90833,17.966665,12.458335,0.0,17.5665,93.21,2.15945,130.57583333333335,917.174165,0.0,0.0,17.707666666666668,17.406,93.34166666666668,93.04833333333332,,0.3633034965034966,,,
2024-08-11 22:00:00,16.934759999999997,23.924995000000003,17.958334999999998,12.491665,0.0,17.3075,94.39833333333333,1.5118333333333331,147.255,917.8551916666668,0.0,0.0,17.432166666666667,17.144833333333334,94.53833333333334,94.24333333333334,,0.3616385614385617,,,
2024-08-11 23:00:00,16.11781,23.95833,18.0,12.491665,0.0,16.5795,96.29333333333334,1.0142833333333334,131.91216666666665,917.8144866666668,0.0,0.0,16.720333333333333,16.4265,96.45166666666668,96.12333333333332,,0.3586415584415587,,,
2024-08-12 00:00:00,16.16827,23.975,17.983335,12.48333,0.0,16.414166666666667,98.09,3.408233333333333,183.97,918.3304833333332,0.0,0.0,16.56566666666667,16.2605,98.24166666666666,97.945,,0.3589744255744254,3.152639242643958,3.7831670911727495,1.2
2024-08-12 01:00:00,16.154775,23.983335,17.966665,12.483335,0.0,16.518833333333333,97.36833333333334,1.8637,208.74166666666667,918.3458,0.0,0.0,16.648500000000002,16.368833333333335,97.50666666666666,97.205,,0.3593072927072926,,,
2024-08-12 02:00:00,16.504150000000003,23.991665,17.933335,12.483335,0.0,16.554333333333332,98.285,0.88955,223.9333333333333,918.419195,0.0,0.0,16.700499999999998,16.3965,98.43166666666666,98.12333333333332,,0.3603062937062938,,,
2024-08-12 03:00:00,16.670099999999998,23.98333,17.975,12.466665,0.0,16.59916666666667,98.21166666666666,1.02405,236.92166666666665,918.2583316666668,0.0,0.0,16.741666666666667,16.43883333333333,98.34833333333331,98.05833333333334,,0.3596405594405596,,,
2024-08-12 04:00:00,16.54713,24.0,17.991664999999998,12.45,0.0,16.446833333333334,98.935,0.9118166666666668,265.445,917.9284483333332,0.0,0.0,16.591166666666666,16.288833333333333,99.06833333333334,98.77833333333334,,0.3589744255744254,,,
2024-08-12 05:00:00,16.62166,23.991665,17.98333,12.491665,0.0,16.476166666666668,99.59166666666668,0.9316166666666666,219.9915,917.7545433333332,0.0,0.0,16.619666666666667,16.322,99.72166666666666,99.43833333333332,,0.3579756243756245,,,
2024-08-12 06:00:00,16.634439999999998,23.98333,17.95,12.483335,0.0,16.462833333333332,99.84833333333331,1.63065,20.309466666666665,918.32042,0.0,0.0,16.6025,16.3005,99.99666666666668,99.67166666666668,,0.3599734265734266,,,
2024-08-12 07:00:00,16.636519999999997,24.0,17.916665000000002,12.425,0.0,16.570333333333334,99.97833333333332,1.6853833333333337,24.074383333333333,918.6860766666666,7.573533333333333,0.0,16.711666666666666,16.410666666666668,100.115,99.81666666666666,,0.3629704295704299,,,
2024-08-12 08:00:00,17.171885000000003,23.991665,17.941665,12.408335,0.0,16.99566666666667,99.87,0.6263000000000001,86.45816666666666,919.2863466666666,40.556,0.0,17.14783333333333,16.838,100.00666666666666,99.70166666666668,,0.3629704295704292,,,
2024-08-12 09:00:00,18.18786,24.0,18.0,12.45,0.0,18.058333333333334,95.64833333333333,0.6876166666666667,64.99733333333333,919.6185366666668,122.25266666666668,0.0,18.205,17.902166666666666,95.90666666666668,95.39833333333333,,0.3586413586413587,,,
2024-08-12 10:00:00,19.89751,24.00833,17.908335,12.441665,0.0,19.439666666666668,84.45466666666667,1.74435,56.04533333333333,920.0379933333334,221.16666666666663,0.0,19.584666666666667,19.28633333333333,85.05199999999999,83.78283333333334,,0.3623044955044956,,,
2024-08-12 11:00:00,21.354285,23.991665,17.908335,12.416665,0.0,20.7185,75.1,1.7701666666666669,80.95450000000001,920.2581933333332,344.065,0.0,20.861833333333333,20.574,75.95116666666667,74.30566666666667,,0.3639694305694301,,,
2024-08-12 12:00:00,22.242065,23.98333,17.941665,12.45833,0.0,21.698500000000003,70.76950000000001,1.4969333333333334,139.77433333333332,920.1694133333332,432.5916666666666,0.0,21.859166666666667,21.531166666666667,71.589,69.99483333333333,,0.3613056943056941,,,
2024-08-12 13:00:00,24.65794,23.925,17.933335,12.41667,0.0,23.241333333333333,63.98366666666666,1.6406833333333333,127.50466666666668,920.0433616666668,612.3816666666667,0.0,23.4,23.08,64.88116666666666,63.1385,,0.3656341658341659,,,
2024-08-12 14:00:00,26.30518,23.9,17.991664999999998,12.475,0.0,24.598333333333336,59.84933333333333,2.2119166666666668,169.632,919.6254216666669,783.1483333333333,0.0,24.766,24.427,60.73883333333333,58.9685,,0.3619714285714284,,,
2024-08-12 15:00:00,26.76444,23.875,17.941665,12.441665,0.0,25.95983333333333,57.3145,1.7071,99.48393333333334,918.8718866666666,745.94,0.0,26.12183333333333,25.8,58.469,56.195,,0.3663004995004996,,,
2024-08-12 16:00:00,26.507985,23.78333,17.916665000000002,12.466665,0.0,26.237666666666662,58.0415,1.7468333333333337,90.01050000000001,918.3579633333334,593.9533333333333,0.0,26.39733333333333,26.074,59.061,57.150333333333336,,0.3699636363636365,,,
2024-08-12 17:00:00,26.226665,23.741665,17.966665,12.45,0.0,26.216833333333334,57.51383333333333,2.1901333333333333,130.55866666666665,918.0638266666666,444.26166666666666,0.0,26.368166666666664,26.050666666666665,58.2835,56.74083333333333,,0.3702965034965034,,,
2024-08-12 18:00:00,24.832205,23.7,17.924999999999997,12.43333,0.0,25.525166666666667,58.19666666666667,3.1854,175.45666666666665,917.792355,230.37833333333336,0.0,25.686,25.374,58.620666666666665,57.74066666666667,,0.3742925074925077,,,
2024-08-12 19:00:00,22.542495,23.7,17.93333,12.408335,0.0,24.002,64.83983333333333,1.844933333333333,164.375,917.5570016666668,58.2085,0.0,24.154666666666667,23.850166666666667,65.11083333333333,64.56916666666667,,0.3749584415584412,,,
2024-08-12 20:00:00,20.41176,23.7,17.975,12.433335,0.0,22.018,75.99499999999999,0.7489833333333333,96.658,917.251305,4.7638,0.0,22.1625,21.863,76.25533333333333,75.74666666666667,,0.3722943056943059,,,
2024-08-12 21:00:00,19.132455,23.7,17.991664999999998,12.441665,0.0,20.785833333333336,79.68566666666668,0.8008000000000001,139.1265,917.6824933333334,0.0,0.0,20.92633333333333,20.63383333333333,79.82633333333334,79.53500000000001,,0.3712955044955043,,,
2024-08-12 22:00:00,18.48647,23.7,17.95,12.45,0.0,20.03383333333333,84.57166666666667,0.46295,96.41716666666666,918.5052566666668,0.0,0.0,20.177333333333333,19.874333333333333,84.74333333333334,84.40333333333334,,0.3726273726273728,,,
2024-08-12 23:00:00,18.530805,23.7,17.958334999999998,12.4,0.0,19.953166666666668,85.87333333333332,1.7362,148.325,918.6646933333334,0.0,0.0,20.092666666666663,19.7925,86.01166666666667,85.72166666666666,,0.374292307692308,,,
2024-08-13 00:00:00,18.917055,23.7,17.958334999999998,12.433335,0.0,19.608166666666666,86.85333333333332,1.1800666666666666,128.68816666666666,918.5083483333332,0.0,0.0,19.757166666666667,19.451833333333333,87.00333333333333,86.70833333333333,,0.3729602397602401,2.638963495054532,3.1667561940654383,1.2
2024-08-13 01:00:00,17.341079999999998,23.7,17.975,12.441665,0.0,18.28,91.865,0.4032333333333333,72.935,917.86826,0.0,0.0,18.422666666666665,18.126666666666665,92.04,91.675,,0.3719614385614386,,,
2024-08-13 02:00:00,16.643385000000002,23.7,17.958334999999998,12.4,0.0,17.348000000000003,96.01,0.2578666666666666,49.54279999999999,917.59845,0.0,0.0,17.500333333333334,17.192333333333334,96.16333333333334,95.845,,0.374292307692308,,,
2024-08-13 03:00:00,16.684975,23.7,17.983335,12.441665,0.0,17.877333333333336,89.11166666666666,1.80665,161.48,917.808965,0.0,0.0,18.0175,17.720833333333335,89.30333333333333,88.93666666666667,,0.3716283716283716,,,
2024-08-13 04:00:00,17.334845,23.7,17.975,12.408335,0.0,18.349833333333333,85.71166666666666,1.84055,143.26666666666668,917.6121683333332,0.0,0.0,18.490166666666667,18.19633333333333,85.855,85.565,,0.3732933066933067,,,
