TIMESTAMP,TDR5009C40624,TDR5009C41824,TDR5009C43024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,eto,etc,kc
2024-07-20 13:00:00,25.983335,21.175,16.3,27.314166666666665,48.525,3.3874166666666667,39.07441666666667,920.89336,829.765,0.0,27.488,27.131500000000003,49.56966666666666,47.43516666666667,0.0,,,
2024-07-20 14:00:00,25.90833,21.1,16.283335,27.49866666666667,45.91933333333333,3.7536166666666655,39.22671666666667,920.634275,754.6716666666667,0.0,27.666166666666665,27.321,47.00216666666667,44.873666666666665,0.0053280719280717,,,
2024-07-20 15:00:00,25.825000000000003,21.1,16.258335000000002,27.936333333333334,43.85666666666667,3.5459666666666667,31.8735,920.3435883333332,750.715,0.0,28.088,27.757,44.945166666666665,42.77783333333333,0.0096569430569429,,,
2024-07-20 16:00:00,25.741665,21.083335,16.233335,27.831833333333336,43.81133333333333,3.6728666666666654,45.78566666666666,920.2149616666668,656.815,0.0,27.98783333333333,27.66583333333333,44.6905,42.99083333333333,0.0146519480519476,,,
2024-07-20 17:00:00,25.7,21.041665,16.241664999999998,27.2335,46.41433333333334,2.86815,50.60666666666667,920.3455583333332,484.8083333333333,0.0,27.386333333333333,27.07433333333333,47.276833333333336,45.57716666666667,0.017649150849151,,,
2024-07-20 18:00:00,25.741665,21.10833,16.2,26.7,48.36383333333333,2.33355,58.325500000000005,919.9565233333334,335.06666666666666,0.0,26.84433333333333,26.54233333333333,48.862,47.901,0.0149852147852146,,,
2024-07-20 19:00:00,25.799995000000003,21.158335,16.225,25.48933333333333,53.72616666666667,1.2804666666666666,72.46883333333334,920.1432183333332,150.37449999999998,0.0,25.6305,25.35,54.10666666666667,53.35583333333333,0.0096571428571426,,,
2024-07-20 20:00:00,25.708335,21.1,16.2,23.683666666666667,60.2305,0.4242499999999999,90.893,920.6232133333334,26.496966666666665,0.0,23.8295,23.53033333333333,60.481,60.015,0.0166499500499498,,,
2024-07-20 21:00:00,25.71667,21.108335,16.2,21.088166666666663,68.23866666666667,0.29245,112.49666666666668,921.0037316666666,0.0458666666666666,0.0,21.238166666666665,20.9405,68.46700000000001,68.0285,0.0159838161838161,,,
2024-07-20 22:00:00,25.7,21.125,16.2,17.750833333333333,81.07783333333333,0.40475,109.43166666666666,921.5727383333334,0.0,0.0,17.906166666666664,17.5865,81.3605,80.82783333333333,0.0159840159840162,,,
2024-07-20 23:00:00,25.7,21.1,16.191665,15.1705,89.95666666666666,1.27205,192.545,921.7404266666668,0.0,0.0,15.3165,15.016666666666667,90.13666666666668,89.75,0.017316083916084,,,
2024-07-21 00:00:00,25.7,21.1,16.208334999999998,13.957333333333333,93.58333333333331,1.303,193.7866666666667,922.1937966666668,0.0,0.0,14.098333333333333,13.819666666666668,93.73166666666664,93.40666666666668,0.0166499500499498,4.218492536279678,5.062191043535614,1.2
2024-07-21 01:00:00,25.7,21.108335,16.24167,13.2495,95.45166666666668,1.38235,191.63666666666668,922.377665,0.0,0.0,13.389333333333331,13.101333333333336,95.60666666666664,95.30166666666668,0.0149848151848153,,,
2024-07-21 02:00:00,25.7,21.141665,16.225,12.8115,96.705,1.4287,190.8383333333333,922.4098433333334,0.0,0.0,12.941,12.656833333333331,96.86,96.54666666666668,0.014319080919081,,,
2024-07-21 03:00:00,25.675,21.141665,16.208334999999998,12.618666666666666,97.61666666666666,1.2471833333333333,190.63333333333333,922.3584333333332,0.0,0.0,12.761666666666668,12.469,97.76666666666668,97.43333333333334,0.0159840159840162,,,
2024-07-21 04:00:00,25.7,21.2,16.233335,11.993,98.03,1.2811666666666668,191.09666666666664,922.1006783333332,0.0,0.0,12.142166666666666,11.842833333333337,98.19,97.86166666666666,0.011654945054945,,,
2024-07-21 05:00:00,25.691665,21.2,16.2,11.772333333333334,98.62666666666668,1.1835666666666669,190.35,922.0139183333332,0.0,0.0,11.911,11.627166666666666,98.785,98.465,0.0133200799200795,,,
2024-07-21 06:00:00,25.65,21.2,16.2,11.194,98.87833333333332,1.4118,192.4,922.3054083333334,2.7364666666666664,0.0,11.336166666666664,11.037666666666668,99.02333333333333,98.735,0.0149850149850146,,,
2024-07-21 07:00:00,25.65,21.2,16.299999999999997,13.624166666666667,99.52,0.4212499999999999,185.8683333333333,922.5097533333334,58.188833333333335,0.0,13.772666666666668,13.473666666666666,99.65666666666668,99.36,0.0109890109890111,,,
2024-07-21 08:00:00,25.6,21.2,16.191665,16.494833333333336,94.50166666666668,0.7899499999999999,301.8816666666667,922.71397,191.59333333333333,0.0,16.635166666666667,16.327333333333332,94.74333333333334,94.25166666666668,0.017316083916084,,,
2024-07-21 09:00:00,25.641665000000003,21.2,16.2,19.975,79.305,0.6162666666666666,276.1229,922.769225,350.665,0.0,20.114166666666662,19.8325,79.79566666666666,78.786,0.0153180819180819,,,
2024-07-21 10:00:00,25.625,21.2,16.2,23.212333333333333,63.36866666666666,1.2178,181.1277166666667,922.657755,504.6783333333333,0.0,23.361,23.048333333333336,64.16,62.686,0.0159840159840162,,,
2024-07-21 11:00:00,25.525,21.2,16.20833,24.9705,58.306666666666665,1.4565333333333332,111.20365,922.5286833333332,646.9133333333334,0.0,25.1375,24.801666666666662,59.03233333333333,57.62616666666667,0.0196471528471528,,,
2024-07-21 12:00:00,25.4,21.116665,16.166665000000002,26.00616666666667,53.92816666666667,1.903133333333333,50.37266666666667,922.3122233333332,743.8166666666667,0.0,26.166833333333333,25.835500000000003,54.69566666666666,53.1965,0.0296371628371627,,,
2024-07-21 13:00:00,25.308335,21.1,16.166665000000002,26.805,48.89783333333333,1.9649333333333328,74.51911666666666,921.9423716666666,732.785,0.0,26.97433333333333,26.6235,49.93116666666666,47.902166666666666,0.0339660339660338,,,
2024-07-21 14:00:00,25.28333,21.1,16.175,27.71433333333333,43.61816666666667,2.0515,76.26016666666666,921.38063,794.0433333333333,0.0,27.884166666666665,27.53833333333333,44.38666666666666,42.88583333333334,0.0346321678321681,,,
2024-07-21 15:00:00,25.183335,21.058335,16.141665000000003,27.889666666666667,45.69533333333333,2.0599666666666665,63.057,920.5558766666668,718.285,0.0,28.0465,27.72283333333333,46.71683333333333,44.811166666666665,0.0416249750249746,,,
2024-07-21 16:00:00,25.1,21.03333,16.125,27.9555,44.714000000000006,2.31315,63.848333333333336,920.0817916666668,643.7333333333333,0.0,28.112,27.788666666666664,45.53716666666666,43.99366666666666,0.0466201798201795,,,
2024-07-21 17:00:00,25.1,21.016665,16.108334999999997,27.846833333333333,44.899,1.9271833333333328,74.27116666666667,919.6929566666666,498.5366666666667,0.0,28.00783333333333,27.683333333333334,45.60766666666667,44.25783333333333,0.0479520479520479,,,
2024-07-21 18:00:00,25.016665,21.0,16.025,27.42383333333333,44.97166666666667,1.4124166666666669,81.76816666666667,919.6660133333334,310.00166666666667,0.0,27.5725,27.26633333333333,45.54183333333333,44.5015,0.0552781218781218,,,
2024-07-21 19:00:00,25.025,21.0,16.0,25.73166666666667,48.7265,0.6733666666666667,79.17083333333333,919.8813683333334,72.81283333333333,0.0,25.8805,25.5875,49.0765,48.35416666666666,0.0559440559440561,,,
