TIMESTAMP,TDR2012B40624,TDR2012B41824,TDR2012B43024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,eto,etc,kc
2024-08-15 05:00:00,,,,15.928166666666668,82.65633333333334,0.7605166666666666,174.57666666666668,915.4440783333332,0.0,0.0,16.083666666666666,15.7755,82.93833333333333,82.41466666666666,,,
2024-08-15 06:00:00,,,,16.214666666666666,80.65066666666667,0.86885,235.55166666666668,915.4130966666668,0.0,0.0,16.362666666666666,16.072666666666667,80.878,80.44033333333333,,,
2024-08-15 07:00:00,,,,15.835166666666668,84.50500000000001,1.28635,278.2316666666667,916.0797433333332,16.6355,0.0,15.978666666666667,15.6865,84.72166666666666,84.27833333333334,,,
2024-08-15 08:00:00,,,,18.175166666666662,74.67983333333333,1.777016666666667,278.96,916.464215,232.015,0.0,18.31116666666667,18.028166666666667,75.11883333333334,74.26683333333334,,,
2024-08-15 09:00:00,,,,20.730166666666666,65.0555,2.0192,298.7183333333333,916.69805,429.02166666666665,0.0,20.882166666666667,20.577333333333332,65.8275,64.339,,,
2024-08-15 10:00:00,,,,23.483833333333333,54.4545,2.16645,280.05626666666666,916.7103666666668,611.7483333333333,0.0,23.65533333333333,23.32333333333333,55.600166666666674,53.4205,,,
2024-08-15 11:00:00,,,,25.616,48.84316666666667,2.6022833333333333,286.9223333333333,917.0315533333334,754.0716666666667,0.0,25.77133333333333,25.463,49.97616666666667,47.788,,,
2024-08-15 12:00:00,,,,27.1295,44.15233333333333,2.69305,256.0615,917.052225,849.7,0.0,27.297833333333337,26.964,45.596,42.86283333333333,,,
2024-08-15 13:00:00,,,,27.78683333333333,41.603,2.9128666666666665,270.29266666666666,916.95667,898.3333333333334,0.0,27.95266666666667,27.61466666666667,43.023,40.32333333333334,,,
2024-08-15 14:00:00,,,,28.59,38.346,2.8135833333333333,294.3699,916.7588916666666,893.3333333333334,0.0,28.763166666666667,28.405166666666663,39.75083333333334,37.068,,,
2024-08-15 15:00:00,,,,29.314666666666668,36.45883333333334,2.684133333333333,308.72333333333336,916.3953833333333,828.23,0.0,29.479166666666668,29.147166666666667,37.7115,35.355333333333334,,,
2024-08-15 16:00:00,,,,29.81233333333333,34.3085,2.4118666666666666,313.0366666666667,916.0287333333332,719.065,0.0,29.963,29.639166666666664,35.428,33.223333333333336,,,
2024-08-15 17:00:00,,,,30.04866666666667,32.46933333333333,2.04945,291.8,915.873535,553.4366666666666,0.0,30.20583333333333,29.884666666666664,33.554,31.386666666666667,,,
2024-08-15 18:00:00,,,,29.653666666666663,34.14866666666667,1.2248166666666669,299.79299999999995,915.707065,353.6616666666667,0.0,29.817666666666664,29.492166666666662,35.282333333333334,33.046,,,
2024-08-15 19:00:00,,,,27.853,39.631166666666665,0.7323500000000001,237.56333333333333,915.609095,77.025,0.0,28.015666666666668,27.6925,40.45399999999999,38.8995,,,
2024-08-15 20:00:00,,,,22.721166666666665,60.0205,1.2144,161.4576,915.837875,3.172883333333333,0.0,22.88833333333333,22.56883333333333,60.5045,59.46816666666667,,,
2024-08-15 21:00:00,,,,18.833666666666662,77.61816666666667,1.3522,176.734,916.4843116666668,0.0,0.0,18.977,18.684,77.90883333333333,77.324,,,
2024-08-15 22:00:00,,,,16.954,82.62166666666667,1.5736,189.94166666666663,916.9675633333334,0.0,0.0,17.10216666666667,16.809833333333334,82.855,82.41333333333334,,,
2024-08-15 23:00:00,,,,16.122333333333334,85.49833333333332,1.241083333333333,198.4633333333333,917.1263583333332,0.0,0.0,16.27583333333333,15.965,85.73,85.28333333333333,,,
2024-08-16 00:00:00,,,,15.053,88.83500000000001,1.2603,195.83666666666667,917.1372766666668,0.0,0.0,15.199833333333334,14.904333333333334,89.03666666666666,88.64166666666667,5.100133007740981,5.865152958902128,1.15
2024-08-16 01:00:00,,,,13.9815,92.06,1.4495,192.38666666666668,917.2643966666668,0.0,0.0,14.123833333333332,13.834833333333334,92.24666666666668,91.86,,,
2024-08-16 02:00:00,,,,14.749666666666666,89.455,1.2985166666666668,174.095,917.315335,0.0,0.0,14.903333333333334,14.602833333333333,89.695,89.21333333333334,,,
2024-08-16 03:00:00,,,,13.968666666666667,92.51,0.3613666666666666,96.83,917.1908233333332,0.0,0.0,14.115,13.815333333333331,92.795,92.22666666666667,,,
2024-08-16 04:00:00,,,,12.960166666666668,94.975,0.8988833333333334,162.215,917.4880866666666,0.0,0.0,13.1095,12.818666666666669,95.18,94.77,,,
2024-08-16 05:00:00,,,,14.704,90.25,0.6047333333333333,139.96666666666667,917.4379233333332,0.0,0.0,14.859,14.555833333333334,90.48666666666666,90.00500000000001,,,
2024-08-16 06:00:00,,,,16.6405,81.43733333333333,1.2428833333333331,193.55916666666664,917.6356333333332,0.0,0.0,16.806833333333334,16.48,81.75983333333333,81.11616666666667,,,
2024-08-16 07:00:00,,,,19.24533333333333,73.99666666666667,2.8002,228.71166666666667,918.4301383333332,11.451766666666666,0.0,19.38583333333333,19.1005,74.24633333333333,73.76050000000001,,,
2024-08-16 08:00:00,,,,20.483166666666666,68.23683333333334,3.32485,220.74,918.488695,166.19433333333333,0.0,20.625833333333333,20.333666666666662,68.56099999999999,67.93433333333333,,,
2024-08-16 09:00:00,,,,23.1285,58.44949999999999,2.7551666666666668,225.6133333333333,918.3357133333334,421.34,0.0,23.278166666666667,22.9765,59.01833333333333,57.894666666666666,,,
2024-08-16 10:00:00,,,,24.72,53.981,3.82875,222.1083333333333,918.31175,602.4333333333333,0.0,24.863333333333333,24.566333333333333,54.579166666666666,53.4225,,,
2024-08-16 11:00:00,,,,26.774,50.21583333333333,2.483783333333333,253.24666666666664,918.1226216666668,749.0066666666667,0.0,26.952166666666667,26.597666666666665,51.15766666666666,49.34066666666667,,,
