TIMESTAMP,IRT2023C1xx24,TDR2023C10624,TDR2023C11824,TDR2023C13024,TDR2023C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc,recommendation
2024-08-01 02:00:00,15.629650000000002,23.3,17.6,20.258335,23.108335,18.185166666666664,86.325,1.4359833333333334,187.3083333333333,917.8625316666668,0.0,0.0,18.333,18.021833333333333,86.57,86.08166666666666,,0.0905760239760235,,,,0.36659443630412347
2024-08-01 03:00:00,15.143405,23.26666,17.616665,20.208335,23.1,17.010166666666667,93.03,0.0609166666666666,17.196666666666665,918.2467,0.0,0.0,17.147666666666666,16.854499999999998,93.215,92.81,,0.0932403596403596,,,,0.3697940104148812
2024-08-01 04:00:00,14.197035,23.291665,17.641665000000003,20.266665,23.125,15.455,95.93333333333334,0.6552333333333333,105.49333333333334,918.6186016666668,0.0,0.0,15.597,15.299833333333334,96.14666666666668,95.70333333333332,,0.0889112887112888,,,,0.36454846762241344
2024-08-01 05:00:00,13.958365,23.266665,17.658335,20.25,23.125,14.5265,97.68666666666668,0.9885666666666668,192.515,918.9412983333332,0.0,0.0,14.662166666666668,14.390833333333337,97.83666666666666,97.53,,0.0899100899100899,,,,0.36578044224134204
2024-08-01 06:00:00,13.291285,23.3,17.633335,20.258335,23.18333,13.772833333333333,97.90333333333334,1.4594666666666667,193.96166666666667,919.4610516666668,1.17325,0.0,13.9155,13.6325,98.05333333333331,97.76333333333334,,0.0892439560439557,,,,0.36496029419285764
2024-08-01 07:00:00,13.81705,23.241665,17.6,20.208335,23.183335,14.995,98.02166666666668,1.0055,206.84833333333333,920.0229466666666,59.07333333333334,0.0,15.151833333333334,14.833,98.2,97.855,,0.0949050949050947,,,,0.3717486763133653
2024-08-01 08:00:00,17.424925,23.2,17.641669999999998,20.225,23.18333,19.378833333333333,85.71883333333334,0.9532833333333331,283.3183333333333,920.7860516666666,228.2133333333333,0.0,19.5325,19.21916666666667,86.21066666666667,85.25316666666666,,0.0942389610389611,,,,0.370970510684891
2024-08-01 09:00:00,20.727915000000003,23.2,17.641665,20.20833,23.191665,23.896166666666662,72.22633333333333,1.19345,298.2433333333333,921.1009233333332,400.47333333333336,0.0,24.051666666666662,23.7415,72.92066666666666,71.47733333333333,,0.0949052947052948,,,,0.3717489089303831
2024-08-01 10:00:00,23.96908,23.2,17.616665,20.283335,23.166665,27.24,63.204166666666666,1.3954,311.49816666666663,921.1668583333334,567.045,0.0,27.389333333333337,27.08083333333333,64.087,62.31216666666667,,0.092907092907093,,,,0.36939867092131407
2024-08-01 11:00:00,26.19912,23.133335,17.625,20.233335,23.2,30.4565,43.26616666666666,1.4225833333333333,218.7907,921.2641766666668,706.8533333333332,0.0,30.617,30.28983333333333,44.2225,42.4245,,0.0972359640359641,,,,0.37443110038193234
2024-08-01 12:00:00,27.0052,23.1,17.65,20.200000000000003,23.1,32.324,35.11816666666667,1.3164,257.07668333333334,921.408055,803.1183333333333,0.0,32.474000000000004,32.15416666666667,36.6355,33.855333333333334,0.3757347146571204,0.0989010989010986,,,,0.3763103017541861
2024-08-01 13:00:00,27.78431,23.1,17.6,20.141665000000003,23.1,33.231,30.441333333333333,1.2366,133.7046,921.3403216666668,851.7333333333333,0.0,33.3915,33.06166666666667,31.8555,29.220666666666663,0.304022891451742,0.1032301698301695,,,,0.3419235952679181
2024-08-01 14:00:00,29.06998,23.033335,17.608335,20.18333,23.091665,33.9125,29.02083333333333,1.19995,91.59943333333334,921.0175466666666,835.6833333333333,0.0,34.07966666666667,33.738166666666665,30.090666666666667,28.107333333333333,0.012190477786556,0.1038961038961037,,,,0.24904069957546912
2024-08-01 15:00:00,29.464685,23.024995,17.575,20.191665,23.091665,33.937,30.92833333333333,1.5175166666666666,94.61826666666666,920.7982683333332,762.9733333333334,0.0,34.103500000000004,33.76166666666667,32.15716666666667,29.782666666666668,0.0,0.1052283716283716,,,,0.24935384051529835
2024-08-01 16:00:00,29.423445,22.941665,17.525,20.091665,23.058335,34.29333333333333,31.841,1.32855,106.84605,920.5477733333332,650.295,0.0,34.45066666666666,34.134,33.265,30.675,0.0,0.1145522477522476,,,,0.25266856046063446
2024-08-01 17:00:00,28.93355,22.916665,17.5,20.0,22.975,33.82383333333333,34.34316666666667,1.559583333333333,52.47933333333334,920.39882,503.3833333333333,0.0,33.98466666666666,33.653666666666666,35.666000000000004,33.0035,0.0,0.1202131868131866,,,,0.2543107637315724
2024-08-01 18:00:00,27.96318,22.9,17.5,20.008335,22.991665,32.996833333333335,38.9335,1.3017333333333334,48.0585,920.17515,331.81666666666666,0.0,33.144,32.836666666666666,40.246,37.63283333333333,,0.1205460539460539,,,,0.39843647924085157
2024-08-01 19:00:00,26.63078,22.9,17.5,20.008335,22.975,31.5085,43.2995,0.9789833333333332,56.429,920.1849316666668,146.192,0.0,31.6635,31.3475,44.4395,42.199333333333335,,0.1205460539460539,,,,0.39843647924085157
2024-08-01 20:00:00,23.810855,22.916665,17.441665,19.991665,23.0,29.236,49.75533333333333,0.8999666666666666,115.84216666666666,920.5391833333334,29.45625,0.0,29.379,29.08383333333333,50.196333333333335,49.3875,,0.1228773226773226,,,,0.40061177442959356
2024-08-01 21:00:00,22.966405,22.95833,17.4,19.95,22.91666,27.219,53.002,1.5480333333333334,154.22,921.1780433333332,0.0,0.0,27.346666666666668,27.0825,53.15733333333333,52.85616666666667,,0.1245422577422578,,,,0.4021453070037618
2024-08-01 22:00:00,21.886355,22.991665,17.466665,19.925,22.991665,25.416666666666668,59.823,1.2879833333333333,154.07833333333335,921.8733233333334,0.0,0.0,25.559833333333334,25.2635,59.9655,59.672,,0.1215452547452548,,,,0.3993729274352528
2024-08-01 23:00:00,19.782385,22.983335,17.46667,19.966665,22.991665,24.14,66.27783333333333,0.8745499999999999,149.268,922.1872716666666,0.0,0.0,24.284333333333333,23.98483333333333,66.44666666666667,66.10666666666667,,0.1202129870129872,,,,0.3981229341762344
2024-08-02 00:00:00,18.17359,23.00833,17.483335,19.99167,23.0,21.950666666666667,79.265,0.3305499999999999,84.66233333333334,922.90709,0.0,0.0,22.098166666666668,21.792666666666666,79.53033333333333,78.98483333333334,,0.1175490509490509,5.791614943479017,6.660357185000869,1.15,0.3955892152231782
2024-08-02 01:00:00,17.87649,23.00833,17.491664999999998,20.008335,23.0,20.881833333333336,86.28333333333333,0.1122,34.35466666666667,923.08632,0.0,0.0,21.019166666666667,20.721833333333333,86.55,86.015,,0.1165502497502497,,,,0.3946269758048166
2024-08-02 02:00:00,17.03732,23.0,17.458334999999998,20.025,22.991665,19.183,92.61333333333332,0.6885,154.23999999999998,923.0596016666666,0.0,0.0,19.331666666666667,19.027833333333334,92.87333333333332,92.345,,0.1175490509490509,,,,0.3955892152231782
2024-08-02 03:00:00,17.54929,23.0,17.408335,20.016665,22.98333,20.52833333333333,89.94333333333334,0.5475166666666667,145.97116666666668,923.3026833333332,0.0,0.0,20.687,20.3735,90.15666666666668,89.69833333333332,,0.1198801198801199,,,,0.39780887073606663
2024-08-02 04:00:00,17.681375000000003,23.0,17.5,20.008335,22.983335,19.48933333333333,93.515,0.8165,47.48983333333333,923.2867983333332,0.0,0.0,19.636333333333333,19.331166666666665,93.695,93.31166666666668,,0.11655004995005,,,,0.3946267826298641
2024-08-02 05:00:00,17.83356,23.0,17.5,20.0,22.991665,19.169,95.145,0.2547833333333333,24.4839,923.3651983333332,0.0,0.0,19.3225,19.008166666666668,95.29833333333336,94.96,,0.1168831168831169,,,,0.39494842079322356
2024-08-02 06:00:00,17.770834999999998,22.98333,17.5,20.008335,22.991665,18.7655,96.40166666666669,0.5759166666666666,56.90318333333333,923.4007033333332,1.0525666666666669,0.0,18.90716666666667,18.60933333333333,96.54666666666668,96.23666666666666,,0.1172161838161839,,,,0.39526929357951757
2024-08-02 07:00:00,18.022425,23.0,17.5,20.05,23.041665,19.596833333333333,90.93333333333334,0.7949333333333333,58.633500000000005,923.3198133333334,57.37416666666666,0.0,19.750666666666667,19.436833333333333,91.265,90.58666666666666,,0.1148851148851148,,,,0.3930072874978578
2024-08-02 08:00:00,20.02281,23.0,17.5,20.008335,22.991665,22.7015,79.66583333333332,1.037383333333333,62.01583333333333,923.4763166666668,211.31066666666663,0.0,22.85033333333333,22.54416666666667,80.50916666666667,78.75533333333333,,0.11655004995005,,,,0.3946267826298641
2024-08-02 09:00:00,22.86543,22.975,17.5,20.041665,23.0,27.96,52.6065,2.839233333333333,161.80833333333334,923.1860716666666,399.3366666666667,0.0,28.108833333333333,27.798,53.071333333333335,52.165333333333336,,0.116217182817183,,,,0.3943045666430412
2024-08-02 10:00:00,24.47569,22.90833,17.5,20.06667,23.0,29.61433333333333,50.89233333333333,3.3736166666666665,178.47666666666666,923.0600216666668,564.6166666666667,0.0,29.763666666666666,29.4465,51.50966666666667,50.36033333333333,,0.1178821178821182,,,,0.39590857577072436
2024-08-02 11:00:00,26.2181,22.9,17.475,20.091665,23.0,31.33383333333333,41.42833333333333,3.4099833333333334,174.51833333333337,922.9339683333332,701.4233333333334,0.0,31.507166666666667,31.158166666666663,42.121833333333335,40.744,,0.1182151848151848,,,,0.39622718890788394
2024-08-02 12:00:00,26.630815,22.85,17.424999999999997,20.025,22.966665,32.529666666666664,38.78083333333333,3.2980333333333336,169.82999999999998,922.6320933333334,795.8916666666667,0.0,32.721666666666664,32.34166666666667,39.431666666666665,38.120666666666665,0.2102521422074066,0.1248751248751251,,,,0.29042902388008773
2024-08-02 13:00:00,28.270015,22.791665,17.441665,19.908335,22.90833,33.50533333333333,37.17383333333333,3.45295,171.92666666666668,922.27499,837.6833333333333,0.0,33.67666666666666,33.31616666666667,37.93283333333333,36.4765,0.0473147154056369,0.1312021978021977,,,,0.25980351844476396
2024-08-02 14:00:00,28.842405,22.774995,17.38333,19.9,22.916665,34.16433333333334,33.04216666666667,4.1167,167.86333333333332,921.813815,829.3333333333334,0.0,34.34616666666667,33.9635,33.608,32.52466666666667,0.0,0.1345324675324674,,,,0.2576276204587448
2024-08-02 15:00:00,28.762705,22.658335,17.358330000000002,19.891665,22.85,34.59,31.38733333333333,4.108766666666667,156.255,921.1992516666668,764.2133333333334,0.0,34.769666666666666,34.407666666666664,31.823666666666668,30.957,0.0,0.1405262737262733,,,,0.25875853551758116
2024-08-02 16:00:00,28.59729,22.616665,17.291665000000002,19.833335,22.825,34.8305,32.34133333333333,4.063733333333333,153.09,920.5436033333332,650.2283333333332,0.0,35.021166666666666,34.63883333333333,32.795,31.9435,0.0,0.1471862137862139,,,,0.2598813710997655
