TIMESTAMP,IRT2006B1xx24,TDR2006B10624,TDR2006B11824,TDR2006B13024,TDR2006B14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-28 16:00:00,20.283335,22.833335,16.549999999999997,13.8,11.416665,33.0085,39.41666666666666,2.2600333333333333,218.48,908.5859216666666,657.66,0.0,33.16466666666667,32.84466666666667,40.77883333333333,38.30316666666667,1.0,0.5984015984015983,,,
2024-07-28 17:00:00,20.2,22.80833,16.6,13.783335,11.4,33.189166666666665,40.42166666666667,3.4389833333333333,205.54,908.3451733333332,517.0666666666667,0.0,33.33116666666667,33.03216666666667,41.387166666666666,39.56033333333333,1.0,0.5986513986013987,,,
2024-07-28 18:00:00,20.208335,22.808335,16.658335,13.8,11.41667,32.863166666666665,43.203,3.2071,194.1,908.249905,351.8583333333333,0.0,33.011,32.707,44.00633333333334,42.53366666666667,,0.5959038961038962,,,
2024-07-28 19:00:00,20.2,22.81667,16.558335,13.775,11.441665,31.537666666666667,48.17733333333333,2.1562,195.25,908.4840533333332,134.839,0.0,31.687,31.3835,48.71366666666667,47.617,,0.5986512487512488,,,
2024-07-28 20:00:00,20.225,22.816665,16.63333,13.791665,11.408335,28.921166666666668,51.06433333333334,1.9745166666666667,185.81733333333327,908.92325,22.47853333333333,0.0,29.08083333333333,28.74633333333333,51.66033333333333,50.53216666666666,,0.5969032467532467,,,
2024-07-28 21:00:00,20.208335,22.833335,16.633335000000002,13.8,11.44167,24.143833333333337,64.78966666666666,1.48035,151.85865,908.9337133333332,0.0057166666666666,0.0,24.317166666666665,23.976666666666667,65.48816666666667,64.07883333333334,,0.5951546453546451,,,
2024-07-28 22:00:00,20.233335,22.85,16.716665,13.8,11.408335,21.831,76.9625,1.7884166666666663,191.3283333333333,909.7773683333332,0.0,0.0,21.981,21.680333333333333,77.2075,76.709,,0.593156843156843,,,
2024-07-28 23:00:00,20.266665,22.825,16.766665,13.8,11.43333,20.607333333333333,80.75316666666666,1.1319,229.2835,910.6642933333331,0.0,0.0,20.7605,20.442833333333333,81.10883333333332,80.38650000000001,,0.5916584915084917,,,
2024-07-29 00:00:00,20.241665,22.866665,16.75,13.8,11.45833,19.44933333333333,81.85083333333334,1.1293333333333335,162.16,910.8314583333332,0.0,0.0,19.604333333333333,19.28966666666667,82.18516666666666,81.53216666666667,,0.59015999000999,5.4288634395039495,6.243192955429541,1.15
2024-07-29 01:00:00,20.275,22.85,16.875,13.791665,11.491665,18.928,81.49583333333334,0.9484666666666668,133.76133333333334,910.8262966666666,0.0,0.0,19.0825,18.772,81.8415,81.146,,0.5861639360639364,,,
