TIMESTAMP,TDR2012B40624,TDR2012B41824,TDR2012B43024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,eto,etc,kc
2024-07-15 19:00:00,22.391665,17.416665000000002,18.841665,31.657666666666668,34.87283333333333,0.7172666666666667,108.90316666666666,912.4314966666666,146.86,0.0,31.800833333333333,31.506166666666665,35.28883333333333,34.51,0.1908093906093907,,,
2024-07-15 20:00:00,22.4,17.408335,18.908335,28.953666666666667,43.92666666666666,0.4117833333333333,97.535,912.8381733333332,32.34845,0.0,29.091666666666665,28.799666666666667,44.51983333333333,43.37083333333333,0.1881450549450553,,,
2024-07-15 21:00:00,22.391665,17.483335,18.883335,24.362666666666662,60.181,0.6672333333333333,115.16,913.4713433333332,0.3929,0.0,24.523666666666667,24.19383333333333,60.6705,59.751666666666665,0.1864801198801202,,,
2024-07-15 22:00:00,22.40833,17.5,18.908335,22.962333333333333,70.43900000000001,3.6125666666666665,283.25478333333336,915.3711383333334,0.0,0.0,23.125666666666667,22.8,70.96000000000001,69.96533333333333,0.1841492507492508,,,
2024-07-15 23:00:00,22.483335,17.625,18.95,23.602500000000003,62.7185,4.389799999999999,80.71836666666667,914.8455633333334,0.0,0.0,23.749,23.4475,63.0395,62.386,0.1744921078921082,,,
2024-07-16 00:00:00,22.4,17.6,18.86667,23.937666666666665,58.3905,1.1737,205.43066666666667,913.9268816666666,0.0,0.0,24.0885,23.7785,58.700500000000005,58.11133333333333,0.182151048951049,5.273541323016029,6.064572521468433,1.15
2024-07-16 01:00:00,,,,23.538166666666665,57.9265,3.03065,312.27666666666664,915.9417983333332,0.0,0.0,23.689,23.3845,58.184333333333335,57.66983333333334,,,,
2024-07-16 02:00:00,,,,20.578,84.03666666666666,1.5579666666666665,158.79575000000003,915.5244016666668,0.0,0.0084666666666666,20.72683333333333,20.42383333333333,84.45766666666667,83.65516666666667,,,,
2024-07-16 03:00:00,,,,19.7015,89.26333333333334,1.4027833333333333,74.38983333333334,914.51522,0.0,0.0,19.836333333333336,19.55133333333333,89.475,89.03999999999999,,,,
2024-07-16 04:00:00,,,,19.242833333333333,91.49666666666668,0.73795,82.83383333333333,914.2630483333334,0.0,0.0,19.398666666666667,19.08383333333333,91.66333333333334,91.315,,,,
2024-07-16 05:00:00,23.091665,17.691665,18.925,18.90266666666667,94.285,1.1848666666666667,166.7128833333333,914.976015,0.0,0.0,19.0475,18.74816666666667,94.445,94.105,0.1485182817182818,,,
2024-07-16 06:00:00,23.316665,17.7,18.91667,18.427333333333333,94.92333333333332,0.4000666666666667,80.84903333333334,915.1421866666666,1.0454666666666668,0.0,18.5695,18.27133333333333,95.08166666666666,94.75333333333332,0.1395270729270731,,,
2024-07-16 07:00:00,23.533335,17.7,18.9,18.7005,96.31,0.7988833333333333,222.64166666666668,915.3933,82.84591666666667,0.0,18.84016666666667,18.5415,96.46833333333332,96.12333333333332,0.131535064935065,,,
2024-07-16 08:00:00,23.64167,17.7,18.94167,21.100666666666665,86.01833333333335,1.1824,312.325,915.6409783333334,262.51666666666665,0.0,21.2485,20.950666666666667,86.55,85.502,0.1255408591408593,,,
2024-07-16 09:00:00,23.78333,17.7,18.9,22.826666666666664,77.30199999999999,1.3425,297.865,915.9704933333334,419.6666666666667,0.0,22.97233333333333,22.664166666666667,78.09333333333333,76.539,0.1215452547452551,,,
2024-07-16 10:00:00,23.8,17.675,18.91667,24.834333333333333,70.13266666666667,1.4653333333333334,277.0328333333334,916.167125,593.6216666666667,0.0,24.98166666666667,24.67633333333333,70.99383333333334,69.37266666666666,0.1212119880119878,,,
2024-07-16 11:00:00,23.808335,17.616665,18.958335,26.9995,62.31433333333334,1.3273166666666667,287.97333333333336,915.9939466666668,726.9233333333334,0.0,27.152833333333334,26.8315,63.06183333333333,61.60583333333333,0.1215450549450548,,,
2024-07-16 12:00:00,23.791665,17.533335,18.9,29.1665,53.23316666666666,1.8881,230.6,915.89625,824.7033333333333,0.0,29.323666666666668,28.9965,54.04533333333333,52.48966666666667,0.1278721278721281,,,
2024-07-16 13:00:00,23.8,17.408335,18.89167,31.0415,45.561,1.6728166666666666,253.3673333333333,915.595365,856.475,0.0,31.213,30.8575,46.447,44.61466666666667,0.1328669330669331,,,
2024-07-16 14:00:00,23.8,17.3,18.816665,31.907333333333334,41.36516666666667,1.707,198.27791666666664,915.2775533333332,874.7833333333333,0.0,32.07233333333333,31.732333333333333,42.59583333333333,40.337833333333336,0.1401932067932067,,,
2024-07-16 15:00:00,23.791665,17.200000000000003,18.841665,32.194,39.52216666666666,1.8047,85.12506666666667,914.9160183333332,803.45,0.0,32.358333333333334,32.02,40.71216666666667,38.50566666666667,0.143523276723277,,,
2024-07-16 16:00:00,23.78333,17.06667,18.791665,32.444,36.62883333333333,1.5710666666666666,82.70041666666665,914.7791533333332,694.1800000000001,0.0,32.601,32.2715,37.4935,35.900333333333336,0.1511822177822178,,,
2024-07-16 17:00:00,23.725,16.991664999999998,18.8,32.54683333333333,36.814,1.6275166666666665,83.86200000000001,914.2600266666668,549.1466666666668,0.0,32.708666666666666,32.38466666666667,37.70966666666666,36.09016666666666,0.1561772227772233,,,
2024-07-16 18:00:00,23.691665,16.941670000000002,18.75,28.513666666666666,47.3275,2.6488,61.2755,914.6243333333332,301.76166666666666,0.0,28.68283333333333,28.33566666666667,48.00066666666667,46.72316666666666,0.1615050949050946,,,
2024-07-16 19:00:00,23.691665,16.9,18.708335,26.654333333333334,65.8245,2.26135,94.32933333333334,914.9770016666666,191.9883333333333,0.0,26.8005,26.48983333333333,66.20333333333333,65.43900000000001,0.1648351648351649,,,
2024-07-16 20:00:00,23.64167,16.958334999999998,18.7,24.620833333333334,71.54516666666667,1.9113666666666669,104.151,916.1745233333334,53.38441666666667,0.0084666666666666,24.77533333333333,24.459166666666665,72.0635,71.05083333333333,0.1648349650349649,,,
2024-07-16 21:00:00,23.7,17.01667,18.766665,19.87283333333333,80.65316666666666,1.5461833333333332,106.67566666666669,917.162995,0.01325,0.0,20.02533333333333,19.714,80.97233333333334,80.34066666666666,0.1575090909090908,,,
2024-07-16 22:00:00,23.633335,17.033335,18.758335,18.383666666666667,87.725,0.6780666666666666,112.91321666666666,917.9952283333332,0.0,0.0,18.52583333333333,18.230166666666666,87.97666666666667,87.47166666666666,0.1598399600399598,,,
2024-07-16 23:00:00,23.61667,17.066665,18.75833,17.5045,92.205,0.9878166666666668,164.17683333333335,918.7502866666669,0.0,0.0,17.64783333333333,17.345000000000002,92.38166666666666,92.02833333333334,0.1591742257742259,,,
2024-07-17 00:00:00,23.6,17.1,18.791665,17.148833333333336,94.24166666666666,0.3620333333333334,35.24966666666667,919.0379166666668,0.0,0.0,17.28933333333333,16.993333333333332,94.42,94.045,0.1571762237762235,4.217631211496008,4.850275893220409,1.15
2024-07-17 01:00:00,23.608335,17.1,18.766665,16.170333333333335,96.54333333333334,0.4352666666666666,100.97833333333332,918.98366,0.0,0.0,16.312666666666665,16.007333333333335,96.70166666666668,96.37833333333332,0.1578421578421577,,,
2024-07-17 02:00:00,23.6,17.158335,18.75833,15.153666666666668,97.56833333333334,0.3354999999999999,94.85166666666667,918.8655216666668,0.0,0.0,15.2975,15.0,97.72833333333332,97.38333333333334,0.1561772227772226,,,
2024-07-17 03:00:00,23.583335,17.208334999999998,18.783335,14.404166666666669,98.42833333333331,1.0531333333333337,177.075,919.6361283333332,0.0,0.0,14.543333333333331,14.269,98.58666666666666,98.26166666666668,0.1538459540459538,,,
2024-07-17 04:00:00,23.6,17.2,18.8,13.946,98.86833333333334,0.7898833333333334,156.02333333333334,920.019405,0.0,0.0,14.090333333333332,13.803333333333336,99.005,98.71333333333334,0.1528471528471526,,,
2024-07-17 05:00:00,23.6,17.2,18.75,13.100166666666668,98.76833333333336,0.7944333333333333,167.985,920.46607,0.0,0.0,13.2405,12.9505,98.90333333333334,98.615,0.1548451548451547,,,
2024-07-17 06:00:00,23.591665,17.191665,18.71667,12.881833333333333,98.92166666666668,0.9594166666666666,177.8766666666667,920.9917316666669,4.9455,0.0,13.020166666666666,12.722333333333331,99.06,98.76333333333334,0.1568431568431568,,,
2024-07-17 07:00:00,23.541665,17.2,18.80833,15.866666666666667,98.17166666666668,0.7324166666666667,44.937333333333335,921.3315166666667,99.2625,0.0,16.012999999999998,15.7155,98.34833333333331,97.99,0.1548453546453548,,,
2024-07-17 08:00:00,23.53333,17.200000000000003,18.8,19.063333333333333,88.85166666666667,1.2716833333333333,52.997166666666665,921.841135,268.47166666666664,0.0,19.208166666666667,18.9055,89.30333333333333,88.40666666666667,0.1555112887112883,,,
2024-07-17 09:00:00,23.5,17.158335,18.775,21.279333333333334,81.78566666666667,1.4994666666666667,77.71883333333334,922.3753066666668,390.7766666666666,0.0,21.43433333333333,21.142,82.61033333333333,81.02433333333333,0.1595070929070929,,,
2024-07-17 10:00:00,23.483335,17.174999999999997,18.83333,23.47,73.2655,2.7042333333333333,58.36666666666667,922.1854183333332,567.58,0.0,23.610833333333336,23.304666666666662,74.12316666666668,72.44383333333333,0.1571762237762241,,,
2024-07-17 11:00:00,23.5,17.066665,18.791665,25.5165,65.40383333333334,2.4307666666666665,62.35,922.265835,694.06,0.0,25.665333333333333,25.358,66.38166666666667,64.52833333333334,0.1625042957042956,,,
2024-07-17 12:00:00,23.441665,16.924999999999997,18.8,27.000333333333334,57.35666666666667,2.568766666666667,61.630833333333335,922.27341,819.0,0.0,27.171666666666667,26.811333333333334,58.485,56.36783333333334,0.1701632367632364,,,
2024-07-17 13:00:00,23.4,16.85,18.733335,27.210500000000003,55.379666666666665,2.5112,72.87816666666666,922.0416083333332,751.2433333333333,0.0,27.393,27.017666666666667,56.25083333333334,54.55083333333334,0.1774891108891112,,,
2024-07-17 14:00:00,23.333335,16.733330000000002,18.725,27.74833333333333,53.88466666666667,2.6316333333333333,62.0515,921.7836216666668,681.58,0.0,27.942833333333333,27.556,54.755,53.060833333333335,0.1851482517482517,,,
2024-07-17 15:00:00,23.3,16.666665000000002,18.675,27.38083333333333,53.54733333333333,2.3626666666666667,73.16683333333334,921.4680283333332,452.4933333333333,0.0,27.547,27.204,54.27283333333333,52.89383333333333,0.1911422577422577,,,
2024-07-17 16:00:00,23.291665,16.58333,18.7,28.308,50.38466666666667,2.037583333333333,87.56566666666666,921.1159766666666,617.855,0.0,28.471666666666668,28.133,51.09883333333333,49.80416666666667,0.1938063936063938,,,
2024-07-17 17:00:00,23.2,16.525,18.633335,27.262666666666668,52.6415,1.5854333333333337,85.575,920.895245,308.49666666666667,0.0,27.421,27.096,53.04616666666666,52.2435,0.2024641358641361,,,
2024-07-17 18:00:00,23.2,16.483335,18.641665,26.388666666666666,54.23616666666667,1.6771,107.7705,920.802555,231.3683333333333,0.0,26.5285,26.239833333333333,54.5455,53.94133333333333,0.2037962037962039,,,
2024-07-17 19:00:00,23.225,16.46667,18.633335,25.55033333333333,55.89883333333333,1.8688166666666668,136.37833333333333,920.8599266666666,114.2435,0.0,25.691666666666663,25.395166666666668,56.11016666666667,55.7015,0.2037960039960042,,,
2024-07-17 20:00:00,23.2,16.475,18.6,24.16,60.4215,1.4986333333333337,147.07833333333335,921.3250383333332,10.924433333333331,0.0,24.3105,24.004166666666663,60.56733333333333,60.278666666666666,0.2057942057942057,,,
2024-07-17 21:00:00,23.2,16.5,18.625,23.2315,63.462,2.065,151.03833333333333,921.477875,0.0,0.0,23.368,23.0715,63.584,63.342666666666666,0.2037962037962036,,,
2024-07-17 22:00:00,23.208335,16.5,18.65,22.9385,65.75566666666667,1.6053,135.8735,921.4771383333332,0.0,0.0,23.08233333333333,22.780833333333337,65.88583333333334,65.62883333333333,0.2024641358641357,,,
2024-07-17 23:00:00,23.2,16.525,18.625,22.1355,68.68983333333334,1.3555,120.471,922.1145383333334,0.0,0.0,22.279333333333334,21.99633333333333,68.88033333333333,68.50066666666666,0.2027972027972027,,,
2024-07-18 00:00:00,23.2,16.55,18.625,20.756500000000003,73.4935,1.14795,165.165,922.5979633333334,0.0,0.0,20.90333333333333,20.604,73.66883333333334,73.32,0.2017982017982018,5.490919466183446,6.3145573861109625,1.15
2024-07-18 01:00:00,23.191665,16.541665000000002,18.65,18.72683333333333,82.73649999999999,1.1707166666666666,195.42,922.475665,0.0,0.0,18.8655,18.5625,82.93966666666667,82.52433333333333,0.2014653346653346,,,
2024-07-18 02:00:00,23.166665,16.583334999999998,18.675,17.663999999999998,85.26333333333334,0.9174666666666668,183.8933333333333,922.4140083333332,0.0,0.0,17.806166666666666,17.505,85.49499999999999,85.02833333333334,0.1998001998002,,,
2024-07-18 03:00:00,23.133335,16.58333,18.691665,15.3235,92.93666666666668,1.2555166666666666,186.795,922.2492366666668,0.0,0.0,15.468666666666667,15.171166666666666,93.14166666666668,92.71833333333332,0.2004663336663337,,,
2024-07-18 04:00:00,23.18333,16.575,18.658335,15.370666666666668,93.52333333333333,1.2040833333333334,199.5366666666667,922.2019866666668,0.0,0.0,15.511666666666668,15.217,93.79333333333334,93.25333333333332,0.2001332667332667,,,
2024-07-18 05:00:00,23.133335,16.558335,18.708335,14.749166666666667,94.67666666666668,0.4041333333333333,100.31883333333332,922.41782,0.0,0.0,14.8915,14.599333333333334,94.95333333333332,94.40333333333334,0.2007990009990009,,,
2024-07-18 06:00:00,23.166665,16.58333,18.66667,14.534333333333333,96.46166666666666,0.5593166666666666,133.01666666666668,922.6358583333332,3.7917,0.0,14.685166666666667,14.3855,96.64,96.26333333333334,0.200133266733267,,,
2024-07-18 07:00:00,23.15833,16.566665,18.7,15.509166666666664,94.97166666666666,0.1946166666666666,28.326666666666664,922.8274316666668,88.146,0.0,15.6595,15.347166666666668,95.19333333333334,94.72833333333332,0.1998003996003994,,,
2024-07-18 08:00:00,23.133335,16.583334999999998,18.68333,19.525,76.8115,2.4138333333333337,165.72166666666666,922.84125,262.04833333333335,0.0,19.669666666666668,19.369666666666667,77.17883333333333,76.47,0.2007992007992009,,,
2024-07-18 09:00:00,23.1,16.583334999999998,18.691665,22.0355,66.521,3.41665,177.97833333333335,922.7054883333332,435.4316666666667,0.0,22.19783333333333,21.882166666666667,66.944,66.09566666666666,0.2017982017982018,,,
