TIMESTAMP,TDR5007B40624,TDR5007B41824,TDR5007B43024,TDR5007B44224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,eto,etc,kc
2024-08-01 12:00:00,24.55833,18.3,18.166665,15.016665,32.324,35.11816666666667,1.3164,257.07668333333334,921.408055,803.1183333333333,0.0,32.474000000000004,32.15416666666667,36.6355,33.855333333333334,0.2554947052947053,,,
2024-08-01 13:00:00,24.5,18.3,18.141665,15.0,33.231,30.441333333333333,1.2366,133.7046,921.3403216666668,851.7333333333333,0.0,33.3915,33.06166666666667,31.8555,29.220666666666663,0.2584915584415584,,,
2024-08-01 14:00:00,24.41666,18.3,18.125,15.0,33.9125,29.02083333333333,1.19995,91.59943333333334,921.0175466666666,835.6833333333333,0.0,34.07966666666667,33.738166666666665,30.090666666666667,28.107333333333333,0.2614887112887113,,,
2024-08-01 15:00:00,24.391665,18.308335,18.13333,14.941665,33.937,30.92833333333333,1.5175166666666666,94.61826666666666,920.7982683333332,762.9733333333334,0.0,34.103500000000004,33.76166666666667,32.15716666666667,29.782666666666668,0.2634866633366634,,,
2024-08-01 16:00:00,24.325000000000003,18.275,18.125,14.85,34.29333333333333,31.841,1.32855,106.84605,920.5477733333332,650.295,0.0,34.45066666666666,34.134,33.265,30.675,0.2694805194805194,,,
2024-08-01 17:00:00,24.274995,18.283335,18.125,14.833335,33.82383333333333,34.34316666666667,1.559583333333333,52.47933333333334,920.39882,503.3833333333333,0.0,33.98466666666666,33.653666666666666,35.666000000000004,33.0035,0.2712288211788211,,,
2024-08-01 18:00:00,24.23333,18.308335,18.11667,14.825,32.996833333333335,38.9335,1.3017333333333334,48.0585,920.17515,331.81666666666666,0.0,33.144,32.836666666666666,40.246,37.63283333333333,0.2722277222777224,,,
2024-08-01 19:00:00,24.241665,18.3,18.1,14.791665,31.5085,43.2995,0.9789833333333332,56.429,920.1849316666668,146.192,0.0,31.6635,31.3475,44.4395,42.199333333333335,0.2737263736263737,,,
2024-08-01 20:00:00,24.2,18.291665,18.116665,14.8,29.236,49.75533333333333,0.8999666666666666,115.84216666666666,920.5391833333334,29.45625,0.0,29.379,29.08383333333333,50.196333333333335,49.3875,0.2744756243756244,,,
2024-08-01 21:00:00,24.2,18.3,18.15,14.791665,27.219,53.002,1.5480333333333334,154.22,921.1780433333332,0.0,0.0,27.346666666666668,27.0825,53.15733333333333,52.85616666666667,0.2734765734265734,,,
2024-08-01 22:00:00,24.208335,18.291665,18.11667,14.8,25.416666666666668,59.823,1.2879833333333333,154.07833333333335,921.8733233333334,0.0,0.0,25.559833333333334,25.2635,59.9655,59.672,0.2742256743256741,,,
2024-08-01 23:00:00,24.2,18.3,18.108335,14.8,24.14,66.27783333333333,0.8745499999999999,149.268,922.1872716666666,0.0,0.0,24.284333333333333,23.98483333333333,66.44666666666667,66.10666666666667,0.2744754745254744,,,
2024-08-02 00:00:00,24.208335,18.291665,18.15,14.8,21.950666666666667,79.265,0.3305499999999999,84.66233333333334,922.90709,0.0,0.0,22.098166666666668,21.792666666666666,79.53033333333333,78.98483333333334,0.2732267732267731,5.791614943479017,6.94993793217482,1.2
2024-08-02 01:00:00,24.2,18.3,18.125,14.808335,20.881833333333336,86.28333333333333,0.1122,34.35466666666667,923.08632,0.0,0.0,21.019166666666667,20.721833333333333,86.55,86.015,0.2737262237762237,,,
2024-08-02 02:00:00,24.183335,18.3,18.15,14.8,19.183,92.61333333333332,0.6885,154.23999999999998,923.0596016666666,0.0,0.0,19.331666666666667,19.027833333333334,92.87333333333332,92.345,0.2737262237762237,,,
2024-08-02 03:00:00,24.191665,18.3,18.125,14.8,20.52833333333333,89.94333333333334,0.5475166666666667,145.97116666666668,923.3026833333332,0.0,0.0,20.687,20.3735,90.15666666666668,89.69833333333332,0.2742258241758241,,,
2024-08-02 04:00:00,24.15,18.3,18.11667,14.8,19.48933333333333,93.515,0.8165,47.48983333333333,923.2867983333332,0.0,0.0,19.636333333333333,19.331166666666665,93.695,93.31166666666668,0.2757241758241758,,,
2024-08-02 05:00:00,24.15,18.308335,18.125,14.808335,19.169,95.145,0.2547833333333333,24.4839,923.3651983333332,0.0,0.0,19.3225,19.008166666666668,95.29833333333336,94.96,0.2749749250749251,,,
2024-08-02 06:00:00,24.141665,18.266665,18.125,14.8,18.7655,96.40166666666669,0.5759166666666666,56.90318333333333,923.4007033333332,1.0525666666666669,0.0,18.90716666666667,18.60933333333333,96.54666666666668,96.23666666666666,0.2767233766233767,,,
2024-08-02 07:00:00,24.116665,18.275,18.108335,14.808335,19.596833333333333,90.93333333333334,0.7949333333333333,58.633500000000005,923.3198133333334,57.37416666666666,0.0,19.750666666666667,19.436833333333333,91.265,90.58666666666666,0.2774724775224774,,,
2024-08-02 08:00:00,24.108335,18.291665,18.1,14.825,22.7015,79.66583333333332,1.037383333333333,62.01583333333333,923.4763166666668,211.31066666666663,0.0,22.85033333333333,22.54416666666667,80.50916666666667,78.75533333333333,0.276973026973027,,,
2024-08-02 09:00:00,24.1,18.3,18.125,14.85,27.96,52.6065,2.839233333333333,161.80833333333334,923.1860716666666,399.3366666666667,0.0,28.108833333333333,27.798,53.071333333333335,52.165333333333336,0.2754745254745254,,,
2024-08-02 10:00:00,24.075000000000003,18.3,18.116665,14.808335,29.61433333333333,50.89233333333333,3.3736166666666665,178.47666666666666,923.0600216666668,564.6166666666667,0.0,29.763666666666666,29.4465,51.50966666666667,50.36033333333333,0.2777222777222774,,,
2024-08-02 11:00:00,24.041665,18.26667,18.116665,14.825,31.33383333333333,41.42833333333333,3.4099833333333334,174.51833333333337,922.9339683333332,701.4233333333334,0.0,31.507166666666667,31.158166666666663,42.121833333333335,40.744,0.2792207792207794,,,
2024-08-02 12:00:00,23.950000000000003,18.266665,18.108335,14.791665,32.529666666666664,38.78083333333333,3.2980333333333336,169.82999999999998,922.6320933333334,795.8916666666667,0.0,32.721666666666664,32.34166666666667,39.431666666666665,38.120666666666665,0.2832168331668334,,,
2024-08-02 13:00:00,23.933335,18.358335,18.11667,14.758335,33.50533333333333,37.17383333333333,3.45295,171.92666666666668,922.27499,837.6833333333333,0.0,33.67666666666666,33.31616666666667,37.93283333333333,36.4765,0.2817180319680318,,,
2024-08-02 14:00:00,23.85,18.308335,18.1,14.691665,34.16433333333334,33.04216666666667,4.1167,167.86333333333332,921.813815,829.3333333333334,0.0,34.34616666666667,33.9635,33.608,32.52466666666667,0.288211788211788,,,
2024-08-02 15:00:00,23.791665,18.316665,18.1,14.658335,34.59,31.38733333333333,4.108766666666667,156.255,921.1992516666668,764.2133333333334,0.0,34.769666666666666,34.407666666666664,31.823666666666668,30.957,0.2907093406593407,,,
2024-08-02 16:00:00,23.75,18.24167,18.091665,14.591665,34.8305,32.34133333333333,4.063733333333333,153.09,920.5436033333332,650.2283333333332,0.0,35.021166666666666,34.63883333333333,32.795,31.9435,0.2964535464535467,,,
2024-08-02 17:00:00,23.7,18.275,18.091665,14.541665,34.537,33.608,3.9325,153.91833333333335,920.067355,498.8383333333333,0.0,34.6945,34.37583333333334,34.007,33.264,0.2984516483516484,,,
2024-08-02 18:00:00,23.68333,18.233335,18.1,14.5,33.8645,35.535,3.61585,151.65833333333333,919.5752466666668,326.67833333333334,0.0,34.019333333333336,33.69766666666667,35.81016666666667,35.26199999999999,0.301198851148851,,,
2024-08-02 19:00:00,23.6,18.233335,18.1,14.5,32.313,39.01583333333333,2.8247166666666668,141.075,919.2539033333334,145.6765,0.0,32.45633333333333,32.1585,39.24783333333333,38.79766666666667,0.3036962537462534,,,
2024-08-02 20:00:00,23.6,18.23333,18.1,14.483335,28.62833333333333,53.57166666666667,0.9353333333333332,109.46416666666669,919.48909,14.4283,0.0,28.769166666666667,28.475,53.83716666666667,53.3135,0.304195854145854,,,
2024-08-02 21:00:00,23.616665,18.275,18.083335,14.508335,27.072166666666664,53.23800000000001,1.6710833333333333,140.56333333333333,920.05714,0.0,0.0,27.208666666666662,26.92983333333333,53.3895,53.088166666666666,0.3021977522477524,,,
2024-08-02 22:00:00,23.6,18.291665,18.1,14.5,26.389,51.50866666666666,2.726583333333333,147.735,920.2336466666668,0.0,0.0,26.5285,26.237666666666662,51.662,51.3675,0.3019481018981017,,,
2024-08-02 23:00:00,23.608335,18.275,18.1,14.54167,26.3905,50.55383333333334,2.49935,211.9633333333333,921.217655,0.0,0.0,26.527833333333334,26.2315,50.77166666666667,50.33633333333333,0.3009489010989008,,,
2024-08-03 00:00:00,23.591665,18.266665,18.1,14.5,25.3875,57.57,0.6431333333333333,209.3863333333333,921.5450933333334,0.0,0.0,25.53483333333333,25.2335,57.88533333333333,57.25916666666667,0.3029471528471527,6.15522162471229,7.386265949654748,1.2
2024-08-03 01:00:00,23.575000000000003,18.291665,18.1,14.541665,21.932,73.98333333333333,0.4672166666666666,171.49166666666667,920.6659033333332,0.0,0.0,22.0725,21.784333333333333,74.24583333333334,73.71433333333333,0.301448651348651,,,
2024-08-03 02:00:00,23.55,18.25,18.1,14.5,22.297,70.23716666666665,1.1676666666666666,137.89666666666665,919.5774433333332,0.0,0.0,22.451,22.149166666666662,70.50083333333333,69.97483333333334,0.3046953046953044,,,
2024-08-03 03:00:00,23.50833,18.3,18.1,14.5,23.646,60.751333333333335,2.542533333333333,161.035,918.830815,0.0,0.0,23.794833333333333,23.490333333333336,60.9195,60.583333333333336,0.3044456543456543,,,
2024-08-03 04:00:00,23.549995000000003,18.225,18.1,14.508335,23.303,61.10083333333333,2.823383333333333,164.60333333333335,918.7192933333332,0.0,0.0,23.442833333333333,23.148666666666667,61.231,60.97016666666666,0.3051949050949047,,,
2024-08-03 05:00:00,23.5,18.275,18.091665,14.533335,22.176666666666662,67.993,2.2685833333333334,245.1383333333333,919.1330733333332,0.0,0.0,22.32333333333333,22.020666666666667,68.1985,67.792,0.3046953046953047,,,
2024-08-03 06:00:00,23.5,18.308335,18.1,14.533335,19.71516666666667,81.64366666666666,0.8051499999999999,209.89166666666668,919.706715,0.3061,0.0,19.861833333333333,19.559833333333334,81.8495,81.42,0.3034464535464534,,,
2024-08-03 07:00:00,23.5,18.316665,18.1,14.508335,18.912666666666667,84.7325,1.0902666666666667,209.11166666666668,919.6267983333332,31.482166666666668,0.0,19.058333333333334,18.750166666666665,85.012,84.43066666666667,0.3039460539460537,,,
2024-08-03 08:00:00,23.5,18.275,18.091665,14.575,22.259,69.24549999999999,1.3865333333333334,278.30833333333334,919.2929416666668,237.61666666666667,0.0,22.4035,22.10183333333333,69.736,68.76766666666667,0.3034466033966034,,,
2024-08-03 09:00:00,23.466665,18.25,18.091665,14.508335,24.45533333333333,62.90266666666666,1.7030833333333333,296.635,919.2373633333334,418.5,0.0,24.6035,24.285500000000003,63.48783333333333,62.40833333333333,0.307192857142857,,,
2024-08-03 10:00:00,23.40833,18.266665,18.1,14.525,27.311833333333333,53.713,1.51605,285.085,919.3057666666666,583.9300000000001,0.0,27.471833333333333,27.151333333333334,54.36516666666667,53.16633333333333,0.3076924575424576,,,
2024-08-03 11:00:00,23.383335,18.3,18.1,14.491665,30.501166666666663,43.961,1.1430333333333331,301.06266666666664,919.1867033333332,722.6216666666667,0.0,30.66733333333333,30.33533333333333,44.72983333333333,43.23416666666667,0.3084415584415584,,,
2024-08-03 12:00:00,23.3,18.283335,18.1,14.466665,33.1465,37.9055,1.271016666666667,146.56996666666666,918.8229016666668,811.5816666666667,0.0,33.299166666666665,32.98316666666667,38.96933333333333,36.83916666666666,0.312187812187812,,,
2024-08-03 13:00:00,23.28333,18.2,18.091665,14.45833,34.43966666666667,32.392833333333336,2.280066666666667,200.665,918.2906133333332,854.5166666666667,0.0,34.602333333333334,34.269,32.9585,31.75433333333333,0.3156845654345656,,,
2024-08-03 14:00:00,23.208335,18.25833,18.05833,14.408335,35.126,29.109,2.5143166666666668,166.93183333333334,918.000965,846.2833333333333,0.0,35.308,34.95183333333333,29.7055,28.575666666666667,0.3186814185814187,,,
2024-08-03 15:00:00,23.15,18.233335,18.091665,14.366665,36.026666666666664,27.3185,2.588983333333333,184.35666666666663,917.4958083333332,784.56,0.0,36.191,35.85516666666667,27.79583333333333,26.869333333333334,0.3214286213786214,,,
2024-08-03 16:00:00,23.1,18.2,18.058335,14.3,36.199666666666666,26.4715,2.969583333333333,180.8058333333333,916.6535583333332,678.1583333333333,0.0,36.35233333333333,36.03866666666667,26.933666666666667,26.07283333333333,0.3269230269730268,,,
2024-08-03 17:00:00,23.025,18.208335,18.01667,14.24167,36.28216666666666,25.109666666666666,3.345883333333333,198.04,916.1653633333334,525.9966666666667,0.0,36.438,36.1185,25.60383333333333,24.6935,0.3319178321678325,,,
2024-08-03 18:00:00,23.00833,18.225,18.083335,14.2,35.85183333333334,26.219,3.0212833333333333,191.8283333333333,915.9007433333334,349.575,0.0,35.99666666666667,35.693333333333335,26.634833333333333,25.838666666666665,0.331168881118881,,,
2024-08-03 19:00:00,23.0,18.21667,18.041665,14.20833,34.77466666666667,29.09733333333333,2.944933333333333,180.44333333333333,915.5910433333332,159.18133333333333,0.0,34.92016666666667,34.614333333333335,29.3615,28.83683333333333,0.3326673826173827,,,
2024-08-03 20:00:00,23.0,18.25,18.041665,14.183335,31.313,36.935500000000005,2.04665,179.3766666666667,915.5251833333332,28.530183333333333,0.0,31.47133333333333,31.15483333333333,37.147000000000006,36.73166666666667,0.3324175824175827,,,
2024-08-03 21:00:00,22.975,18.191665,18.075000000000003,14.141665,26.135166666666667,51.07516666666667,1.972616666666667,192.485,915.7386183333332,0.0,0.0,26.273666666666667,25.98633333333333,51.24466666666667,50.89833333333333,0.3351649350649347,,,
2024-08-03 22:00:00,22.991665,18.208335,18.058335,14.2,24.321166666666667,58.84483333333333,2.0794,192.9233333333333,916.176855,0.0,0.0,24.4695,24.160500000000003,59.04766666666667,58.6465,0.3329170329670328,,,
2024-08-03 23:00:00,22.925,18.258335,18.008335000000002,14.166665,25.107333333333333,55.6435,2.322866666666666,190.91666666666663,916.1949933333332,0.0,0.0,25.250333333333334,24.9505,55.85033333333333,55.429,0.3359140359640357,,,
2024-08-04 00:00:00,22.941665,18.2,18.016665,14.2,24.80583333333333,53.7105,3.0405333333333333,191.9283333333333,916.1447466666668,0.0,0.0,24.945666666666668,24.6485,53.833,53.585,0.335914185814186,7.170284385864699,8.604341263037638,1.2
2024-08-04 01:00:00,22.9,18.258335,18.025,14.208335,23.81083333333333,56.3735,3.4086,199.435,916.39294,0.0,0.0,23.9585,23.651,56.50416666666667,56.23683333333334,0.3349149850149851,,,
2024-08-04 02:00:00,22.90833,18.2,18.06667,14.208335,23.512666666666668,60.73966666666667,3.24845,212.59166666666667,916.417255,0.0,0.0,23.656166666666667,23.35633333333333,60.87416666666666,60.59933333333333,0.3351647852147851,,,
2024-08-04 03:00:00,22.90833,18.266665,18.05,14.2,22.389666666666667,69.46416666666667,2.8719,207.43,916.5497333333334,0.0,0.0,22.53,22.246,69.62866666666667,69.31766666666667,0.3339162337662337,,,
2024-08-04 04:00:00,22.9,18.21667,18.04167,14.233335,22.637166666666666,70.23016666666668,2.104116666666666,235.93,916.34625,0.0,0.0,22.773666666666667,22.5045,70.37883333333333,70.07716666666667,0.3349148351648351,,,
2024-08-04 05:00:00,22.9,18.26667,18.033335,14.2,20.95133333333333,77.54416666666665,0.9997166666666666,239.5483333333333,916.4019,0.0,0.0,21.10483333333333,20.795,77.77250000000001,77.32300000000001,0.3346651848151848,,,
2024-08-04 06:00:00,22.875,18.24167,18.016665,14.2,18.602666666666668,87.44666666666667,1.85935,198.8,916.3474016666668,0.3775833333333333,0.0,18.75283333333333,18.44533333333333,87.71000000000001,87.2,0.3366632867132867,,,
2024-08-04 07:00:00,22.808335,18.26667,18.05,14.208335,20.82133333333333,78.85366666666667,2.1999166666666667,209.795,916.26276,50.394533333333335,0.0,20.970166666666668,20.65983333333333,79.10166666666667,78.591,0.3366631368631368,,,
2024-08-04 08:00:00,22.8,18.225,18.025,14.216665,24.04083333333333,68.42183333333334,1.0601166666666666,281.9404333333333,916.5562533333334,233.7433333333333,0.0,24.18,23.888666666666666,68.88983333333334,67.99166666666666,0.3386613886113884,,,
2024-08-04 09:00:00,22.808335,18.283335,18.05833,14.225,25.631,63.502500000000005,0.8014166666666667,212.5159833333333,916.7959983333332,419.25166666666667,0.0,25.787,25.48116666666667,64.2085,62.88016666666667,0.3354145854145854,,,
2024-08-04 10:00:00,22.791665,18.233335,18.041665,14.208335,28.646,52.6745,0.9993833333333334,219.86531666666667,916.6277233333332,580.7566666666667,0.0,28.802333333333333,28.48133333333333,53.3565,51.97716666666667,0.3384115884115884,,,
2024-08-04 11:00:00,22.716665,18.208335,18.0,14.175,30.945833333333333,49.928666666666665,1.999833333333333,47.621,916.4798616666668,720.3766666666667,0.0,31.1,30.779333333333334,50.95633333333333,49.0815,0.3436563436563434,,,
2024-08-04 12:00:00,22.7,18.2,18.008335000000002,14.125,34.13733333333334,36.57183333333333,2.3913333333333333,129.56066666666666,915.89866,819.08,0.0,34.320166666666665,33.95183333333333,37.67483333333333,35.50066666666667,0.3456542957042957,,,
2024-08-04 13:00:00,22.608335,18.258335,18.0,14.1,36.23133333333333,23.454666666666665,3.8734166666666665,182.46166666666667,915.392395,835.81,0.0,36.38699999999999,36.0575,24.01966666666667,22.94033333333333,0.3476522477522478,,,
2024-08-04 14:00:00,22.575000000000003,18.216665,18.0,14.016665,37.14266666666666,19.718166666666665,4.444383333333334,179.90166666666667,915.110265,855.39,0.0,37.30833333333333,36.95666666666667,20.15533333333333,19.28083333333333,0.3523977022977023,,,
2024-08-04 15:00:00,22.524995,18.2,18.0,13.925,37.359,20.450666666666667,4.715483333333333,167.07333333333332,914.6945816666666,719.3866666666667,0.0,37.52666666666666,37.195166666666665,20.8055,20.09783333333333,0.3571430069930073,,,
2024-08-04 16:00:00,22.475,18.216665,18.0,13.833335,37.64,17.455333333333332,5.365266666666667,173.735,914.304775,662.19,0.0,37.810833333333335,37.47516666666666,17.829,17.110333333333333,0.3608891108891107,,,
2024-08-04 17:00:00,22.425,18.166665,17.966665,13.78333,37.29466666666666,16.964666666666666,4.691933333333334,160.9116666666667,913.8385183333334,449.8233333333334,0.0,37.4445,37.14366666666667,17.200166666666668,16.721333333333334,0.3663838161838163,,,
2024-08-04 18:00:00,22.391665,18.225,17.924999999999997,13.708335,36.96416666666666,18.89966666666667,4.458966666666667,160.55333333333334,913.5184033333334,359.4066666666667,0.0,37.116166666666665,36.80433333333334,19.11616666666667,18.704666666666665,0.3691308691308694,,,
2024-08-04 19:00:00,22.35833,18.200000000000003,17.924999999999997,13.691665,35.243,23.1575,3.4746,157.44833333333332,913.2850816666668,152.9865,0.0,35.39483333333333,35.0835,23.34,22.988166666666665,0.3713787712287716,,,
2024-08-04 20:00:00,22.358335,18.191665,17.9,13.691665,32.629,27.716166666666663,3.1648666666666667,156.13333333333333,913.6277366666668,34.56801666666667,0.0,32.777833333333334,32.46966666666667,27.849666666666668,27.598000000000003,0.3723776723276724,,,
2024-08-04 21:00:00,22.308335,18.2,17.908335,13.65833,29.540333333333333,34.36783333333334,3.292933333333333,153.07000000000002,913.768485,0.0,0.0,29.686333333333334,29.376,34.493,34.257666666666665,0.3743756243756247,,,
2024-08-04 22:00:00,22.3,18.216665,17.9,13.658335,28.149833333333333,38.767833333333336,4.278899999999999,163.65166666666667,913.7868883333334,0.0,0.0,28.296,28.0005,38.8985,38.64183333333334,0.3743756243756244,,,
