TIMESTAMP,IRT5001C3xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,eto,etc,kc
2024-07-19 10:00:00,23.19595,24.622166666666665,64.73383333333334,3.264533333333333,209.29166666666663,918.507025,309.1183333333333,0.0,24.76633333333333,24.46216666666667,65.1395,64.36866666666667,,,,
2024-07-19 11:00:00,24.103905,26.0265,60.72383333333333,0.9743333333333334,206.2295,918.5659133333334,468.29833333333335,0.0,26.174166666666668,25.86916666666667,61.15833333333333,60.31166666666666,,,,
2024-07-19 12:00:00,25.829175,27.220666666666663,56.55683333333333,2.0113333333333334,198.27623333333327,918.211885,372.1859166666666,0.0,27.373833333333334,27.049666666666667,56.94416666666667,56.189166666666665,0.502875496737655,,,
2024-07-19 13:00:00,21.12284,20.343,80.62633333333333,3.3409,245.34356666666665,919.0101633333333,3.7217,0.0084666666666666,20.515,20.168333333333333,81.29183333333334,79.99316666666667,,,,
2024-07-19 14:00:00,18.70726,21.8915,83.16383333333333,2.340233333333333,118.12433333333334,916.4881516666668,278.6661666666667,0.0042333333333333,22.0665,21.718833333333336,83.94149999999999,82.42616666666666,,,,
2024-07-19 15:00:00,24.81355,26.00483333333333,75.7105,1.5972166666666667,171.76715000000002,916.42985,692.185,0.0042333333333333,26.17183333333333,25.837,77.17533333333333,74.36066666666667,,,,
2024-07-19 16:00:00,27.836965,28.37833333333333,66.95816666666666,2.632766666666667,137.1201,916.2361966666666,677.6283333333333,0.0,28.52983333333333,28.220166666666668,68.0995,65.866,,,,
2024-07-19 17:00:00,27.85903,28.377333333333336,62.57,3.61595,55.41433333333334,916.1333533333332,458.45,0.0,28.531166666666664,28.210500000000003,63.19949999999999,61.9545,,,,
2024-07-19 18:00:00,26.08249,27.043333333333333,66.11583333333333,2.06685,67.17783333333334,916.6183033333332,228.02666666666667,0.0,27.202166666666667,26.86616666666667,66.52633333333333,65.718,,,,
2024-07-19 19:00:00,24.658885,24.6565,75.62233333333333,2.329466666666667,59.255,917.1148133333334,23.4527,0.0,24.799166666666668,24.505166666666664,75.859,75.373,,,,
2024-07-19 20:00:00,22.5427,23.26333333333333,82.32266666666666,1.2379833333333332,119.76166666666668,916.27153,26.33785,0.0,23.410500000000003,23.114166666666662,82.50633333333333,82.13433333333334,,,,
2024-07-19 21:00:00,20.4434,21.396833333333333,91.62833333333332,0.4850833333333333,59.79683333333333,917.29006,0.0,0.0,21.53933333333333,21.244833333333336,91.81333333333332,91.44,,,,
2024-07-19 22:00:00,19.73731,20.706666666666667,92.93,0.4401166666666666,65.10283333333334,917.6494016666668,0.0,0.0,20.856166666666663,20.549,93.095,92.73166666666664,,,,
2024-07-19 23:00:00,18.7501,19.34233333333333,96.48166666666664,0.6617666666666667,45.64278333333333,917.19355,0.0,0.0,19.486666666666668,19.1885,96.63333333333334,96.31333333333332,,,,
2024-07-20 00:00:00,18.78575,19.6665,96.16,1.5356,66.725,918.33683,0.0,0.0,19.8045,19.512,96.315,96.0,,4.491893471386112,5.390272165663334,1.2
2024-07-20 01:00:00,19.3941,19.724,95.835,0.9775833333333334,83.93486666666666,919.018395,0.0,0.0,19.8615,19.58533333333333,95.98666666666666,95.7,,,,
2024-07-20 02:00:00,19.46127,19.729666666666667,94.83,0.70685,79.31016666666666,918.8600333333331,0.0,0.0,19.872166666666665,19.583,94.96333333333334,94.68833333333332,,,,
2024-07-20 03:00:00,19.170525,19.41583333333333,95.45333333333332,1.2422333333333335,48.04643333333333,918.5420383333332,0.0,0.0,19.56833333333333,19.253,95.59166666666668,95.285,,,,
2024-07-20 04:00:00,19.27132,19.468666666666667,95.20666666666666,0.90825,28.1925,918.7916866666668,0.0,0.0,19.620166666666663,19.315666666666665,95.33833333333334,95.04,,,,
2024-07-20 05:00:00,19.44496,19.621166666666667,93.43,1.46055,25.31548333333333,919.2274216666668,0.0,0.0,19.759833333333336,19.474833333333333,93.56833333333334,93.26833333333336,,,,
2024-07-20 06:00:00,19.286865,19.4865,92.74666666666668,1.358766666666667,31.2385,919.711,0.4582333333333333,0.0,19.63066666666667,19.332666666666668,92.885,92.6,,,,
2024-07-20 07:00:00,19.28609,19.131666666666668,93.82166666666669,1.79915,236.1099,919.928825,24.69128333333333,0.0,19.27733333333333,18.97883333333333,93.96333333333334,93.65833333333332,,,,
2024-07-20 08:00:00,19.0819,18.498833333333334,95.93333333333334,1.887983333333333,99.19101666666668,920.3121733333334,60.15,0.0,18.64816666666667,18.34583333333333,96.09,95.78166666666668,,,,
2024-07-20 09:00:00,19.44436,19.348333333333336,91.99666666666668,1.88955,225.30713333333333,920.5787616666668,201.65,0.0,19.4885,19.200333333333333,92.345,91.64333333333336,,,,
2024-07-20 10:00:00,21.688735,21.96783333333333,79.459,2.0124833333333334,152.51086666666666,920.7854383333334,488.4766666666666,0.0,22.12366666666667,21.8125,80.16183333333333,78.7525,,,,
2024-07-20 11:00:00,23.746515,25.040000000000003,61.95116666666667,2.5462333333333333,140.17288333333332,920.7672366666668,699.755,0.0,25.19816666666667,24.863666666666667,63.064,60.98033333333333,,,,
2024-07-20 12:00:00,24.73517,26.58966666666667,49.872166666666665,3.79085,30.039566666666666,920.7857283333334,818.2683333333333,0.0,26.748,26.430333333333333,50.84066666666667,49.02283333333333,0.5354792383560864,,,
2024-07-20 13:00:00,25.07756,27.314166666666665,48.525,3.3874166666666667,39.07441666666667,920.89336,829.765,0.0,27.488,27.131500000000003,49.56966666666666,47.43516666666667,0.6244307010844441,,,
2024-07-20 14:00:00,24.76395,27.49866666666667,45.91933333333333,3.7536166666666655,39.22671666666667,920.634275,754.6716666666667,0.0,27.666166666666665,27.321,47.00216666666667,44.873666666666665,1.4479711406807652,,,
2024-07-20 15:00:00,25.833225,27.936333333333334,43.85666666666667,3.5459666666666667,31.8735,920.3435883333332,750.715,0.0,28.088,27.757,44.945166666666665,42.77783333333333,0.7838677762915411,,,
2024-07-20 16:00:00,25.844925,27.831833333333336,43.81133333333333,3.6728666666666654,45.78566666666666,920.2149616666668,656.815,0.0,27.98783333333333,27.66583333333333,44.6905,42.99083333333333,1.0324104198323574,,,
2024-07-20 17:00:00,25.460665,27.2335,46.41433333333334,2.86815,50.60666666666667,920.3455583333332,484.8083333333333,0.0,27.386333333333333,27.07433333333333,47.276833333333336,45.57716666666667,1.0023442849882334,,,
2024-07-20 18:00:00,24.978905,26.7,48.36383333333333,2.33355,58.325500000000005,919.9565233333334,335.06666666666666,0.0,26.84433333333333,26.54233333333333,48.862,47.901,,,,
2024-07-20 19:00:00,23.8582,25.48933333333333,53.72616666666667,1.2804666666666666,72.46883333333334,920.1432183333332,150.37449999999998,0.0,25.6305,25.35,54.10666666666667,53.35583333333333,,,,
