TIMESTAMP,IRT5006B1xx24,TDR5006B10624,TDR5006B11824,TDR5006B13024,TDR5006B14224,DEN5006B1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-15 12:00:00,31.482205,21.466665,14.408335,11.891665,17.333334999999998,1579.382,32.808166666666665,34.55133333333333,4.6892,43.52583333333334,913.4010116666668,810.92,0.0,32.9675,32.637166666666666,35.396,33.661833333333334,0.3230955838437904,0.5834165834165834,,,
2024-07-15 13:00:00,31.7676,21.391665,14.425,11.9,17.275,1488.1195,32.35066666666667,37.28616666666667,4.464083333333334,36.64066666666667,913.61544,640.9333333333333,0.0,32.50783333333333,32.189,38.056333333333335,36.52216666666666,,0.5866633866133867,,,
2024-07-15 14:00:00,31.797735,21.308335,14.391665,11.8,17.208334999999998,1456.525,32.5425,34.23866666666667,4.056883333333333,48.2905,913.8754816666666,600.4933333333333,0.0,32.696,32.38166666666667,35.03416666666667,33.525333333333336,,0.5951547952047954,,,
2024-07-15 15:00:00,31.329650000000004,21.241665,14.391665,11.61667,17.15,1439.3439999999998,32.221,34.0835,2.682816666666666,56.48566666666667,913.7563933333332,531.0216666666666,0.0,32.388333333333335,32.0415,34.8465,33.33566666666667,,0.6043956043956044,,,
2024-07-15 16:00:00,32.55666,21.183335,14.333335,11.541665,17.108335,1440.6219999999998,33.48866666666667,32.544666666666664,2.29335,64.81216666666667,913.2149316666668,654.8116666666666,0.0,33.654666666666664,33.31433333333333,33.464,31.786166666666663,,0.6113885114885114,,,
2024-07-15 17:00:00,34.247184999999995,21.125,14.3,11.491665,17.075,1439.2055,33.42033333333333,31.62333333333333,2.03575,69.81716666666667,912.8655083333334,501.625,0.0,33.5705,33.254333333333335,32.434333333333335,30.851333333333333,,0.6166334165834166,,,
2024-07-15 18:00:00,33.820915,21.1,14.3,11.475,17.025,1444.0775,32.70616666666667,34.502833333333335,1.3620166666666669,71.24966666666666,912.4799916666668,318.5816666666667,0.0,32.869,32.53333333333333,35.225166666666674,33.8975,,0.6193806193806194,,,
2024-07-15 19:00:00,31.237705,21.075,14.291665,11.45,17.0,1476.3615000000002,31.657666666666668,34.87283333333333,0.7172666666666667,108.90316666666666,912.4314966666666,146.86,0.0,31.800833333333333,31.506166666666665,35.28883333333333,34.51,,0.6218781718281721,,,
2024-07-15 20:00:00,28.75695,21.141665,14.283335,11.475,17.0,1523.1315,28.953666666666667,43.92666666666666,0.4117833333333333,97.535,912.8381733333332,32.34845,0.0,29.091666666666665,28.799666666666667,44.51983333333333,43.37083333333333,,0.6193806193806194,,,
2024-07-15 21:00:00,24.660225,21.525,14.316665,11.466665,17.0,1572.446,24.362666666666662,60.181,0.6672333333333333,115.16,913.4713433333332,0.3929,0.0,24.523666666666667,24.19383333333333,60.6705,59.751666666666665,,0.607142957042957,,,
2024-07-15 22:00:00,22.71275,21.608335,14.316665,11.475,17.0,1616.9515,22.962333333333333,70.43900000000001,3.6125666666666665,283.25478333333336,915.3711383333334,0.0,0.0,23.125666666666667,22.8,70.96000000000001,69.96533333333333,,0.6043956043956044,,,
2024-07-15 23:00:00,22.204725,21.633335,14.333335,11.5,17.0,1752.1950000000002,23.602500000000003,62.7185,4.389799999999999,80.71836666666667,914.8455633333334,0.0,0.0,23.749,23.4475,63.0395,62.386,,0.6023975024975025,,,
2024-07-16 00:00:00,23.953635,21.675,14.308335,11.525,17.0,1766.3044999999995,23.937666666666665,58.3905,1.1737,205.43066666666667,913.9268816666666,0.0,0.0,24.0885,23.7785,58.700500000000005,58.11133333333333,,0.6011488011988011,5.273541323016029,6.328249587619235,1.2
2024-07-16 01:00:00,22.95758,21.683335,14.316665,11.5,17.0,1768.352,23.538166666666665,57.9265,3.03065,312.27666666666664,915.9417983333332,0.0,0.0,23.689,23.3845,58.184333333333335,57.66983333333334,,0.6013986013986014,,,
2024-07-16 02:00:00,21.95785,21.69167,14.358335,11.5,16.991665,1771.9415,20.578,84.03666666666666,1.5579666666666665,158.79575000000003,915.5244016666668,0.0,0.0084666666666666,20.72683333333333,20.42383333333333,84.45766666666667,83.65516666666667,,0.6001497502497504,,,
