TIMESTAMP,TDR2026C23024,TDR2026C21824,TDR2026C20624,IRT2026C2xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-20 06:00:00,23.61667,18.55,21.25,,19.4865,92.74666666666668,1.358766666666667,31.2385,919.711,0.4582333333333333,0.0,19.63066666666667,19.332666666666668,92.885,92.6,,0.0003328671328672,,,
2024-07-20 07:00:00,23.625,18.54167,21.225,,19.131666666666668,93.82166666666669,1.79915,236.1099,919.928825,24.69128333333333,0.0,19.27733333333333,18.97883333333333,93.96333333333334,93.65833333333332,,0.0013318681318681,,,
2024-07-20 08:00:00,23.63333,18.51667,21.23333,,18.498833333333334,95.93333333333334,1.887983333333333,99.19101666666668,920.3121733333334,60.15,0.0,18.64816666666667,18.34583333333333,96.09,95.78166666666668,,0.0016651348651351,,,
2024-07-20 09:00:00,23.65,18.5,21.2,,19.348333333333336,91.99666666666668,1.88955,225.30713333333333,920.5787616666668,201.65,0.0,19.4885,19.200333333333333,92.345,91.64333333333336,,0.0029970029970033,,,
2024-07-20 10:00:00,,,,,21.96783333333333,79.459,2.0124833333333334,152.51086666666666,920.7854383333334,488.4766666666666,0.0,22.12366666666667,21.8125,80.16183333333333,78.7525,,,,,
2024-07-20 11:00:00,23.61667,18.5,21.2,,25.040000000000003,61.95116666666667,2.5462333333333333,140.17288333333332,920.7672366666668,699.755,0.0,25.19816666666667,24.863666666666667,63.064,60.98033333333333,,0.0043288711288711,,,
2024-07-20 12:00:00,23.583335,18.5,21.18333,,26.58966666666667,49.872166666666665,3.79085,30.039566666666666,920.7857283333334,818.2683333333333,0.0,26.748,26.430333333333333,50.84066666666667,49.02283333333333,,0.0063270729270729,,,
2024-07-20 13:00:00,23.549995000000003,18.458335,21.183335,,27.314166666666665,48.525,3.3874166666666667,39.07441666666667,920.89336,829.765,0.0,27.488,27.131500000000003,49.56966666666666,47.43516666666667,,0.0093240759240756,,,
2024-07-20 14:00:00,23.50833,18.450000000000003,21.200000000000003,,27.49866666666667,45.91933333333333,3.7536166666666655,39.22671666666667,920.634275,754.6716666666667,0.0,27.666166666666665,27.321,47.00216666666667,44.873666666666665,,0.0106561438561441,,,
2024-07-20 15:00:00,23.475,18.416665,21.075,,27.936333333333334,43.85666666666667,3.5459666666666667,31.8735,920.3435883333332,750.715,0.0,28.088,27.757,44.945166666666665,42.77783333333333,,0.0183150849150849,,,
2024-07-20 16:00:00,23.441665,18.408335,21.05,,27.831833333333336,43.81133333333333,3.6728666666666654,45.78566666666666,920.2149616666668,656.815,0.0,27.98783333333333,27.66583333333333,44.6905,42.99083333333333,,0.0209790209790209,,,
2024-07-20 17:00:00,23.416665,18.4,21.125,,27.2335,46.41433333333334,2.86815,50.60666666666667,920.3455583333332,484.8083333333333,0.0,27.386333333333333,27.07433333333333,47.276833333333336,45.57716666666667,,0.0193140859140858,,,
2024-07-20 18:00:00,23.4,18.4,21.158335,,26.7,48.36383333333333,2.33355,58.325500000000005,919.9565233333334,335.06666666666666,0.0,26.84433333333333,26.54233333333333,48.862,47.901,,0.0186479520479522,,,
2024-07-20 19:00:00,23.4,18.4,21.0,,25.48933333333333,53.72616666666667,1.2804666666666666,72.46883333333334,920.1432183333332,150.37449999999998,0.0,25.6305,25.35,54.10666666666667,53.35583333333333,,0.0249750249750248,,,
2024-07-20 20:00:00,23.4,18.391665,20.991665,,23.683666666666667,60.2305,0.4242499999999999,90.893,920.6232133333334,26.496966666666665,0.0,23.8295,23.53033333333333,60.481,60.015,,0.0256411588411588,,,
2024-07-20 21:00:00,23.4,18.4,21.0,,21.088166666666663,68.23866666666667,0.29245,112.49666666666668,921.0037316666666,0.0458666666666666,0.0,21.238166666666665,20.9405,68.46700000000001,68.0285,,0.0249750249750248,,,
2024-07-20 22:00:00,23.4,18.4,20.991665,,17.750833333333333,81.07783333333333,0.40475,109.43166666666666,921.5727383333334,0.0,0.0,17.906166666666664,17.5865,81.3605,80.82783333333333,,0.0253080919080921,,,
2024-07-20 23:00:00,23.40833,18.391665,20.975,,15.1705,89.95666666666666,1.27205,192.545,921.7404266666668,0.0,0.0,15.3165,15.016666666666667,90.13666666666668,89.75,,0.0259742257742258,,,
2024-07-21 00:00:00,23.4,18.408335,20.966665,,13.957333333333333,93.58333333333331,1.303,193.7866666666667,922.1937966666668,0.0,0.0,14.098333333333333,13.819666666666668,93.73166666666664,93.40666666666668,,0.0259740259740264,4.218492536279678,4.8512664167216295,1.15
2024-07-21 01:00:00,23.41666,18.425,20.95,,13.2495,95.45166666666668,1.38235,191.63666666666668,922.377665,0.0,0.0,13.389333333333331,13.101333333333336,95.60666666666664,95.30166666666668,,0.0253082917082915,,,
2024-07-21 02:00:00,23.4,18.408335,20.958335,,12.8115,96.705,1.4287,190.8383333333333,922.4098433333334,0.0,0.0,12.941,12.656833333333331,96.86,96.54666666666668,,0.026306893106893,,,
2024-07-21 03:00:00,23.4,18.408335,20.925,,12.618666666666666,97.61666666666666,1.2471833333333333,190.63333333333333,922.3584333333332,0.0,0.0,12.761666666666668,12.469,97.76666666666668,97.43333333333334,,0.0276389610389609,,,
2024-07-21 04:00:00,23.416665,18.41667,20.916665,,11.993,98.03,1.2811666666666668,191.09666666666664,922.1006783333332,0.0,0.0,12.142166666666666,11.842833333333337,98.19,97.86166666666666,,0.0269730269730273,,,
2024-07-21 05:00:00,23.433335,18.458335,20.933335,,11.772333333333334,98.62666666666668,1.1835666666666669,190.35,922.0139183333332,0.0,0.0,11.911,11.627166666666666,98.785,98.465,,0.0239758241758243,,,
2024-07-21 06:00:00,23.40833,18.41667,20.85833,,11.194,98.87833333333332,1.4118,192.4,922.3054083333334,2.7364666666666664,0.0,11.336166666666664,11.037666666666668,99.02333333333333,98.735,,0.0296371628371627,,,
