TIMESTAMP,IRT2011B2xx24,TDR2011B20624,TDR2011B21824,TDR2011B23024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,et,cwsi
2024-07-14 20:00:00,26.5736,19.875,16.308335,12.8,30.386000000000003,52.59133333333333,0.4590333333333333,102.20053333333334,913.728175,43.571000000000005,0.0,30.53633333333333,30.229166666666668,53.01833333333333,52.1635,0.5770895104895104,,
2024-07-14 21:00:00,23.734935,19.9,16.383335,12.8,27.444333333333336,63.70583333333333,0.4603166666666666,123.37233333333332,913.9820783333332,0.0009833333333333,0.0,27.578333333333333,27.2965,63.85566666666667,63.5495,0.5730935064935069,,
2024-07-14 22:00:00,23.053325,19.91667,16.41667,12.8,26.3445,69.04566666666666,0.4855,146.28833333333333,914.317885,0.0,0.0,26.482166666666668,26.19366666666667,69.18466666666667,68.90616666666666,0.5710953046953047,,
2024-07-14 23:00:00,22.62875,19.958335,16.483335,12.8,26.106166666666663,70.26816666666667,1.2231833333333335,152.5016666666667,914.4176266666668,0.0,0.0,26.253666666666668,25.954833333333333,70.40983333333334,70.1165,0.5667664335664335,,
2024-07-15 00:00:00,22.845225,19.933335,16.508335000000002,12.783335,25.217,75.63550000000001,1.1687166666666668,149.975,914.3425983333332,0.0,0.0,25.3595,25.063333333333333,75.80683333333333,75.4665,0.5674323676323678,5.756355761987023,
2024-07-15 01:00:00,20.828275,19.925,16.583334999999998,12.8,24.02233333333333,80.87933333333334,1.3555,165.78,913.550375,0.0,0.0,24.1705,23.876166666666663,81.06516666666667,80.68083333333334,0.5641024975024975,,
2024-07-15 02:00:00,19.799275,19.983335,16.691665,12.8,22.720666666666663,85.15333333333334,1.5483833333333334,173.31573333333333,912.9406416666668,0.0,0.0,22.868666666666662,22.5865,85.44333333333334,84.87316666666668,0.5574425574425572,,
2024-07-15 03:00:00,20.0127,19.958335,16.7,12.8,22.1345,87.99166666666666,1.2493,184.2866666666667,912.3226183333334,0.0,0.0,22.27983333333333,21.9955,88.24666666666667,87.73666666666666,0.5581084915084915,,
2024-07-15 04:00:00,20.210015,19.975,16.725,12.8,21.654333333333334,91.72333333333331,1.88015,189.8883333333333,912.7440283333332,0.0,0.0,21.794500000000003,21.51533333333333,91.955,91.51333333333334,0.5564435564435564,,
2024-07-15 05:00:00,19.95028,19.925,16.783335,12.8,21.206666666666667,86.93616666666667,2.1437666666666666,193.1233333333333,912.223885,0.0,0.0,21.349,21.0535,87.234,86.61633333333334,0.5561104895104894,,
