TIMESTAMP,IRT2006B1xx24,TDR2006B10624,TDR2006B11824,TDR2006B13024,TDR2006B14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,et,cwsi
2024-07-14 16:00:00,19.875,21.966665,19.3,18.691665,12.308335,34.246833333333335,37.799,2.618383333333333,158.35333333333335,915.2898966666668,656.1716666666667,0.0,34.408166666666666,34.06433333333333,38.35133333333333,37.27183333333333,0.3686314185814184,,
2024-07-14 17:00:00,19.808335,21.9,19.2,18.65,12.283335,34.54633333333334,36.575833333333335,2.04305,146.32833333333335,914.726835,532.72,0.0,34.69666666666667,34.38699999999999,37.09816666666666,36.133,0.3756243256743261,,
2024-07-14 18:00:00,19.825,21.875,19.2,18.55833,12.25,34.33166666666667,37.73350000000001,2.301133333333333,147.29833333333332,914.13646,376.06666666666666,0.0,34.4815,34.174,38.134,37.36533333333333,0.38011998001998,,
2024-07-14 19:00:00,19.86667,21.85,19.191665,18.591665,12.291665,33.095,41.459500000000006,1.8342,141.04166666666666,913.799655,175.99766666666667,0.0,33.23983333333333,32.936166666666665,41.7285,41.214333333333336,0.3788712787212787,,
2024-07-14 20:00:00,19.85,21.85,19.191665,18.575,12.325,30.386000000000003,52.59133333333333,0.4590333333333333,102.20053333333334,913.728175,43.571000000000005,0.0,30.53633333333333,30.229166666666668,53.01833333333333,52.1635,0.3783716783216784,,
2024-07-14 21:00:00,19.9,21.9,19.191665,18.583335,12.28333,27.444333333333336,63.70583333333333,0.4603166666666666,123.37233333333332,913.9820783333332,0.0009833333333333,0.0,27.578333333333333,27.2965,63.85566666666667,63.5495,0.3778722277722277,,
2024-07-14 22:00:00,19.9,21.9,19.18333,18.658335,12.308335,26.3445,69.04566666666666,0.4855,146.28833333333333,914.317885,0.0,0.0,26.482166666666668,26.19366666666667,69.18466666666667,68.90616666666666,0.3751248751248751,,
2024-07-14 23:00:00,19.958335,21.90833,19.2,18.65,12.291665,26.106166666666663,70.26816666666667,1.2231833333333335,152.5016666666667,914.4176266666668,0.0,0.0,26.253666666666668,25.954833333333333,70.40983333333334,70.1165,0.3751250249750253,,
2024-07-15 00:00:00,19.916665,21.90833,19.191665,18.658335,12.28333,25.217,75.63550000000001,1.1687166666666668,149.975,914.3425983333332,0.0,0.0,25.3595,25.063333333333333,75.80683333333333,75.4665,0.375374825174825,5.756355761987023,
2024-07-15 01:00:00,19.916665,21.9,19.191665,18.691665,12.333335,24.02233333333333,80.87933333333334,1.3555,165.78,913.550375,0.0,0.0,24.1705,23.876166666666663,81.06516666666667,80.68083333333334,0.373126923076923,,
2024-07-15 02:00:00,19.93333,21.925,19.2,18.65,12.31667,22.720666666666663,85.15333333333334,1.5483833333333334,173.31573333333333,912.9406416666668,0.0,0.0,22.868666666666662,22.5865,85.44333333333334,84.87316666666668,0.3738760239760241,,
2024-07-15 03:00:00,19.950000000000003,21.941665,19.191665,18.691665,12.291665,22.1345,87.99166666666666,1.2493,184.2866666666667,912.3226183333334,0.0,0.0,22.27983333333333,21.9955,88.24666666666667,87.73666666666666,0.373127072927073,,
2024-07-15 04:00:00,19.950000000000003,21.90833,19.233335,18.7,12.26667,21.654333333333334,91.72333333333331,1.88015,189.8883333333333,912.7440283333332,0.0,0.0,21.794500000000003,21.51533333333333,91.955,91.51333333333334,0.3733765734265734,,
2024-07-15 05:00:00,19.925,21.9,19.3,18.708335,12.3,21.206666666666667,86.93616666666667,2.1437666666666666,193.1233333333333,912.223885,0.0,0.0,21.349,21.0535,87.234,86.61633333333334,0.3703795704295704,,
2024-07-15 06:00:00,19.95,21.9,19.225,18.708335,12.26667,20.3225,80.09316666666668,2.031333333333333,193.77666666666667,911.9650766666668,2.9258,0.0,20.46783333333333,20.164166666666667,80.4255,79.76666666666667,0.3736262237762238,,
2024-07-15 07:00:00,19.916665,21.883335,19.25,18.68333,12.316665,21.663,67.882,1.6147833333333332,201.99666666666664,912.036345,52.16016666666667,0.0,21.820833333333333,21.5025,68.31466666666667,67.4025,0.3726274725274723,,
2024-07-15 08:00:00,19.908335,21.9,19.325,18.7,12.29167,25.15233333333333,51.64816666666666,1.7344333333333333,244.1,912.6063583333332,167.08666666666667,0.0,25.299166666666668,24.991,52.10966666666666,51.17733333333333,0.3701297702297701,,
2024-07-15 09:00:00,19.908335,21.858335,19.291665,18.691665,12.308335,27.7985,47.19266666666667,0.99305,264.8162,912.84696,446.56666666666666,0.0,27.95383333333333,27.639333333333333,48.1205,46.25233333333333,0.3721278721278721,,
2024-07-15 10:00:00,19.86667,21.808335,19.225,18.675,12.316665,30.43,40.4335,1.5431,294.3583333333333,912.8874566666668,610.4533333333333,0.0,30.5795,30.262833333333333,41.274,39.6615,0.3758741258741257,,
2024-07-15 11:00:00,19.825000000000003,21.725,19.141665000000003,18.59167,12.275,31.944333333333336,39.64433333333333,3.4964166666666667,84.02585,913.3036983333332,742.4116666666666,0.0,32.10016666666667,31.7775,40.66566666666667,38.59983333333333,0.3846153346653344,,
2024-07-15 12:00:00,19.8,21.7,19.108335,18.44167,12.225,32.808166666666665,34.55133333333333,4.6892,43.52583333333334,913.4010116666668,810.92,0.0,32.9675,32.637166666666666,35.396,33.661833333333334,0.3923574925074928,,
2024-07-15 13:00:00,19.716665,21.641665,19.1,18.291665,12.241665,32.35066666666667,37.28616666666667,4.464083333333334,36.64066666666667,913.61544,640.9333333333333,0.0,32.50783333333333,32.189,38.056333333333335,36.52216666666666,0.3983517982017983,,
2024-07-15 14:00:00,19.708335,21.566665,19.05,18.166665,12.21667,32.5425,34.23866666666667,4.056883333333333,48.2905,913.8754816666666,600.4933333333333,0.0,32.696,32.38166666666667,35.03416666666667,33.525333333333336,0.4065934065934067,,
2024-07-15 15:00:00,19.658335,21.50833,18.991665,18.083335,12.2,32.221,34.0835,2.682816666666666,56.48566666666667,913.7563933333332,531.0216666666666,0.0,32.388333333333335,32.0415,34.8465,33.33566666666667,0.413087012987013,,
2024-07-15 16:00:00,19.68333,21.483335,18.933335,17.99167,12.2,33.48866666666667,32.544666666666664,2.29335,64.81216666666667,913.2149316666668,654.8116666666666,0.0,33.654666666666664,33.31433333333333,33.464,31.786166666666663,0.4183314685314688,,
2024-07-15 17:00:00,19.616665,21.466665,18.8,17.875,12.2,33.42033333333333,31.62333333333333,2.03575,69.81716666666667,912.8655083333334,501.625,0.0,33.5705,33.254333333333335,32.434333333333335,30.851333333333333,0.4263237262737264,,
2024-07-15 18:00:00,19.625,21.4,18.766665,17.775,12.2,32.70616666666667,34.502833333333335,1.3620166666666669,71.24966666666666,912.4799916666668,318.5816666666667,0.0,32.869,32.53333333333333,35.225166666666674,33.8975,0.4323177322677324,,
2024-07-15 19:00:00,19.625,21.4,18.791665,17.791665000000002,12.2,31.657666666666668,34.87283333333333,0.7172666666666667,108.90316666666666,912.4314966666666,146.86,0.0,31.800833333333333,31.506166666666665,35.28883333333333,34.51,0.431069030969031,,
